77	1267	0	0	2	0	0	1	0
78	1268	0	0	2	0	0	1	0
79	1314	0	0	2	0	0	1	0
80	1315	0	0	2	0	0	1	0
81	1316	1316	1316	2	0	0	1	0
82	1317	0	0	2	0	0	1	0
83	1321	1321	1321	2	0	1	0	0
84	1324	1324	1324	2	0	1	0	0
85	1336	1336	1336	2	0	1	0	0
86	1522	1522	1522	2	0	1	0	1
87	1523	0	0	2	0	0	0	1
88	1524	0	0	2	0	0	0	1
89	1525	0	0	2	0	0	0	1
90	1539	1539	1539	2	0	1	0	1
91	1540	0	0	2	0	0	0	1
92	1563	0	0	2	0	0	1	0
93	1564	0	0	2	0	0	1	0
94	1565	0	0	2	0	0	1	0
95	1610	1610	1610	2	0	1	0	0
96	1616	1616	1616	2	0	1	0	0
97	3	0	0	3	0	0	0	1
98	10	10	10	20	0	1	0	0
99	12	12	12	3	0	1	0	1
100	18	0	0	3	0	0	0	1
101	29	29	29	3	0	1	0	0
102	32	0	0	3	0	0	0	1
103	36	36	36	3	0	1	1	0
104	114	114	114	3	0	1	0	0
105	115	0	0	3	0	0	0	1
106	176	176	176	3	0	1	1	1
107	231	0	0	3	0	0	0	1
108	250	250	250	3	0	1	0	0
109	282	282	282	3	0	1	0	0
110	284	0	0	3	0	0	0	1
111	302	0	0	3	0	0	0	1
112	309	309	309	3	0	1	0	0
113	310	0	0	3	0	0	0	1
114	328	328	328	3	0	1	0	0
115	358	0	0	3	0	0	1	1
116	359	359	359	3	0	1	0	0
117	417	0	0	3	0	0	1	0
118	422	422	422	3	0	1	0	0
119	427	427	427	3	0	1	0	0
120	429	0	0	3	0	0	0	1
121	484	0	0	3	0	0	0	1
122	579	579	579	3	0	1	0	0
123	627	0	0	3	0	0	0	1
124	744	744	744	3	0	1	0	0
125	758	758	758	3	0	1	1	1
126	816	0	0	3	0	0	1	0
127	942	942	942	3	0	1	0	0
128	943	0	0	3	0	0	0	1
129	944	0	0	3	0	0	0	1
130	983	983	983	3	0	1	1	0
131	1026	1026	1026	3	0	1	1	0
132	1027	0	0	3	0	0	0	1
133	1046	0	0	3	0	0	0	1
134	1092	0	0	3	0	0	0	1
135	1107	1107	1107	3	0	1	0	0
136	1158	1158	1158	3	0	1	1	1
137	1225	0	0	3	0	0	1	0
138	1226	0	0	3	0	0	0	1
139	1227	1227	1227	3	0	1	0	0
140	1252	0	0	3	0	0	1	1
141	1263	1263	1263	19	0	0	1	0
142	1275	1275	1275	3	0	0	1	0
143	1276	0	0	3	0	0	1	0
144	1277	0	0	3	0	0	1	0
145	1319	1319	1319	4	0	1	0	0
146	1351	1351	1351	3	0	1	0	0
147	1368	1368	1368	3	0	1	0	0
148	1445	0	0	3	0	0	0	1
149	1477	1477	1477	3	0	1	0	1
150	1515	1515	1515	3	0	1	0	0
151	1516	1516	1516	3	0	1	0	0
152	1604	1604	1604	3	0	1	0	0
153	7	0	0	20	0	0	0	1
154	8	0	0	20	0	0	0	1
155	116	116	116	20	0	1	0	0
156	117	0	0	20	0	0	1	0
157	137	137	137	4	0	1	0	0
158	145	145	145	4	0	1	0	0
159	151	0	0	20	0	0	0	1
160	155	0	0	20	0	0	0	1
161	244	244	244	5	0	1	1	1
162	255	0	0	4	0	0	0	1
163	256	0	0	4	0	0	0	1
164	280	280	280	20	0	1	0	1
165	392	0	0	20	0	0	1	0
166	393	0	0	20	0	0	1	0
167	394	0	0	20	0	0	1	0
168	404	404	404	20	0	1	0	0
169	419	0	0	4	0	0	0	1
170	420	0	0	4	0	0	0	1
171	421	421	421	4	0	1	0	0
172	457	457	457	20	0	1	0	1
173	458	0	0	20	0	0	0	1
174	471	471	471	20	0	1	0	0
175	493	0	0	4	0	0	0	1
176	494	494	494	4	0	0	0	1
177	497	497	497	20	0	1	0	1
178	538	0	0	4	0	0	0	1
179	539	0	0	4	0	0	0	1
180	590	0	0	4	0	0	1	0
181	591	591	591	4	0	0	1	0
182	592	0	0	4	0	0	1	0
183	605	0	0	20	0	0	0	1
184	606	0	0	20	0	0	0	1
185	615	615	615	20	0	1	0	0
186	623	623	623	4	0	1	0	1
187	649	649	649	20	0	0	1	0
188	650	0	0	20	0	0	1	0
189	651	0	0	20	0	0	1	0
190	675	0	0	20	0	0	1	0
191	676	0	0	20	0	0	1	0
192	677	677	677	20	0	0	1	0
193	705	705	705	4	0	1	0	0
194	710	710	710	20	0	1	1	1
195	800	0	0	4	0	0	1	0
196	801	801	801	4	0	0	1	0
197	802	0	0	4	0	0	1	0
198	861	861	861	4	0	1	0	0
199	892	892	892	20	0	1	0	0
200	893	0	0	5	0	0	0	1
201	925	925	925	20	0	1	0	1
202	926	0	0	20	0	0	0	1
203	927	0	0	20	0	0	0	1
204	939	0	0	20	0	0	0	1
205	940	0	0	20	0	0	0	1
206	987	987	987	20	0	1	0	0
207	994	994	994	20	0	1	0	0
208	998	998	998	20	0	1	1	1
209	1035	1035	1035	4	0	1	0	0
210	1047	1047	1047	20	0	1	0	1
211	1048	0	0	20	0	0	0	1
212	1072	0	0	20	0	0	0	1
213	1073	0	0	20	0	0	0	1
214	1091	1091	1091	20	0	1	0	0
215	1116	1116	1116	20	0	1	0	0
216	1121	1121	1121	20	0	1	0	0
217	1129	1129	1129	20	0	1	0	0
218	1150	0	0	20	0	0	0	1
219	1151	1151	1151	20	0	1	1	1
220	1152	1152	1152	20	0	0	1	0
221	1168	0	0	4	0	0	0	1
222	1171	1171	1171	4	0	1	0	0
223	1194	1194	1194	4	0	1	0	0
224	1199	1199	1199	4	0	1	0	0
225	1205	0	0	4	0	0	0	1
226	1242	1242	1242	20	0	1	0	1
227	1243	0	0	20	0	0	0	1
228	1256	0	0	4	0	0	1	0
229	1257	0	0	4	0	0	1	0
230	1345	1345	1345	20	0	1	0	0
231	1346	0	0	20	0	0	0	1
232	1347	0	0	20	0	0	0	1
233	1392	1392	1392	20	0	1	1	1
234	1393	0	0	5	0	0	0	1
235	1399	1399	1399	20	0	1	0	0
236	1456	1456	1456	20	0	1	0	0
237	1488	1488	1488	20	0	1	0	0
238	1489	0	0	20	0	0	0	1
239	1490	1490	1490	20	0	1	1	1
240	1542	1542	1542	4	0	1	0	0
241	1576	1576	1576	20	0	1	0	0
242	1598	1598	1598	7	0	1	0	0
243	1602	1602	1602	20	0	1	0	0
244	0	0	0	0	0	0	0	0
245	102	0	0	5	0	0	0	1
246	103	0	0	5	0	0	0	1
247	104	104	104	5	0	1	0	0
248	105	105	105	7	0	1	0	0
249	109	0	0	5	0	0	0	1
250	110	110	110	5	0	0	0	1
251	234	234	234	5	0	1	1	0
252	235	0	0	5	0	0	0	1
253	236	236	236	5	0	0	1	1
254	237	0	0	5	0	0	1	0
255	238	0	0	5	0	0	1	0
256	322	322	322	5	0	1	0	1
257	414	0	0	5	0	0	1	0
258	415	0	0	5	0	0	1	0
259	416	0	0	5	0	0	1	0
260	423	423	423	5	0	1	0	0
261	424	0	0	5	0	0	0	1
262	425	0	0	5	0	0	1	0
263	426	0	0	5	0	0	0	1
264	477	477	477	5	0	1	0	0
265	567	567	567	5	0	1	0	0
266	617	617	617	5	0	1	0	0
267	775	775	775	5	0	0	0	1
268	776	776	776	5	0	0	0	1
269	1131	1131	1131	5	0	1	0	0
270	1136	1136	1136	5	0	1	0	0
271	1383	1383	1383	5	0	1	0	0
272	1580	0	0	4	0	0	1	0
273	1581	1581	1581	4	0	0	1	0
274	1582	0	0	4	0	0	1	0
275	31	31	31	6	0	1	0	0
276	43	43	43	6	0	1	0	0
277	56	56	56	6	0	1	0	1
278	57	0	0	6	0	0	0	1
279	71	0	0	6	0	0	0	1
280	72	0	0	6	0	0	0	1
281	97	0	0	14	0	0	0	1
282	113	113	113	6	0	1	0	0
283	138	138	138	20	0	1	0	0
284	149	149	149	6	0	1	0	0
285	164	164	164	6	0	0	1	0
286	165	0	0	6	0	0	1	0
287	174	174	174	6	0	1	0	0
288	195	0	0	6	0	0	0	1
289	202	202	202	6	0	1	0	0
290	203	0	0	6	0	0	0	1
291	226	0	0	6	0	0	0	1
292	227	0	0	6	0	0	0	1
293	325	325	325	6	0	1	0	0
294	396	396	396	6	0	1	0	0
295	399	399	399	6	0	1	0	0
296	487	0	0	6	0	0	0	1
297	488	0	0	6	0	0	0	1
298	535	0	0	6	0	0	0	1
299	536	0	0	6	0	0	0	1
300	546	0	0	6	0	0	0	1
301	547	0	0	6	0	0	0	1
302	557	0	0	6	0	0	0	1
303	558	558	558	7	0	1	0	0
304	571	0	0	14	0	0	0	1
305	636	636	636	7	0	1	0	0
306	659	0	0	6	0	0	0	1
307	660	0	0	6	0	0	0	1
308	707	707	707	6	0	1	0	1
309	731	0	0	6	0	0	0	1
310	732	0	0	6	0	0	0	1
311	740	740	740	6	0	1	0	1
312	741	0	0	6	0	0	0	1
313	777	777	777	6	0	1	0	0
314	781	0	0	6	0	0	0	1
315	782	0	0	6	0	0	0	1
316	806	0	0	6	0	0	1	0
317	807	807	807	6	0	0	1	0
318	808	0	0	6	0	0	1	0
319	928	928	928	6	0	1	0	0
320	934	934	934	6	0	1	0	0
321	941	941	941	6	0	1	0	0
322	985	985	985	15	0	1	0	1
323	1078	1078	1078	6	0	1	0	1
324	1079	0	0	6	0	0	0	1
325	1090	1090	1090	6	0	1	0	1
326	1096	0	0	6	0	0	0	1
327	1097	0	0	6	0	0	0	1
328	1144	0	0	6	0	0	0	1
329	1153	0	0	6	0	0	0	1
330	1183	1183	1183	6	0	1	0	0
331	1190	1190	1190	6	0	1	0	0
332	1197	0	0	6	0	0	0	1
333	1198	0	0	6	0	0	0	1
334	1238	0	0	6	0	0	0	1
335	1249	0	0	6	0	0	1	0
336	1250	0	0	6	0	0	1	0
337	1251	0	0	6	0	0	1	0
338	1287	0	0	6	0	0	0	1
339	1288	0	0	6	0	0	0	1
340	1318	1318	1318	6	0	1	0	0
341	1332	1332	1332	6	0	1	0	0
342	1333	0	0	4	0	0	0	1
343	1367	0	0	10	0	0	1	0
344	1379	1379	1379	4	0	0	1	0
345	1380	0	0	4	0	0	1	0
346	1381	0	0	4	0	0	1	0
347	1436	0	0	6	0	0	0	1
348	1450	1450	1450	6	0	1	0	0
349	1454	1454	1454	6	0	1	0	0
350	1455	1455	1455	6	0	0	0	1
351	1460	1460	1460	6	0	0	1	0
352	1461	0	0	6	0	0	1	0
353	1462	0	0	6	0	0	1	0
354	1475	1475	1475	4	0	1	1	1
355	1476	1476	1476	4	0	0	1	1
356	1526	1526	1526	7	0	1	0	1
357	1535	0	0	6	0	0	0	1
358	1541	0	0	6	0	0	0	1
359	1548	0	0	6	0	0	1	0
360	1549	0	0	6	0	0	1	0
361	1550	0	0	6	0	0	1	0
362	1579	1579	1579	6	0	1	0	0
363	39	0	0	7	0	0	0	1
364	40	0	0	7	0	0	0	1
365	41	41	41	9	0	1	0	0
366	44	44	44	7	0	1	1	1
367	64	64	64	7	0	0	1	0
368	65	65	65	7	0	1	1	0
369	66	0	0	7	0	0	0	1
370	76	0	0	7	0	0	0	1
371	154	0	0	7	0	0	0	1
372	173	173	173	7	0	1	0	0
373	230	230	230	7	0	1	1	1
374	355	355	355	9	0	1	0	0
375	364	0	0	7	0	0	0	1
376	365	365	365	7	0	0	0	1
377	380	380	380	7	0	1	0	0
378	435	435	435	7	0	1	0	0
379	437	0	0	7	0	0	1	0
380	441	441	441	7	0	0	0	1
381	442	0	0	7	0	0	0	1
382	445	445	445	20	0	1	0	0
383	446	0	0	7	0	0	0	1
384	447	0	0	7	0	0	0	1
385	451	451	451	6	0	1	0	0
386	452	0	0	20	0	0	1	0
387	453	0	0	20	0	0	1	0
388	454	0	0	20	0	0	1	0
389	468	468	468	9	0	1	0	0
390	474	0	0	7	0	0	0	1
391	481	481	481	7	0	0	1	0
392	482	0	0	7	0	0	0	1
393	534	534	534	7	0	1	0	1
394	581	581	581	7	0	0	1	0
395	587	587	587	7	0	1	1	0
396	589	0	0	7	0	0	0	1
397	595	595	595	9	0	1	0	0
398	621	621	621	7	0	0	0	1
399	661	661	661	7	0	1	0	0
400	703	703	703	7	0	1	0	0
401	724	724	724	7	0	1	1	1
402	725	725	725	20	0	1	0	0
403	780	780	780	7	0	1	0	0
404	792	792	792	7	0	1	0	1
405	838	838	838	7	0	1	0	0
406	840	840	840	7	0	0	1	0
407	841	841	841	7	0	0	0	1
408	850	850	850	7	0	1	0	0
409	853	853	853	7	0	0	1	0
410	878	878	878	6	0	1	0	0
411	884	884	884	7	0	0	0	1
412	891	891	891	20	0	1	0	0
413	901	901	901	6	0	1	0	0
414	956	956	956	7	0	1	0	1
415	990	0	0	7	0	0	0	1
416	1002	1002	1002	7	0	1	1	1
417	1019	1019	1019	7	0	1	1	1
418	1020	0	0	7	1	0	0	0
419	1050	0	0	7	0	0	0	1
420	1076	1076	1076	7	0	0	0	1
421	1082	1082	1082	7	0	1	0	0
422	1143	0	0	7	0	0	0	1
423	1191	0	0	7	0	0	0	1
424	1352	1352	1352	7	0	1	0	0
425	1420	1420	1420	7	0	1	0	0
426	1606	0	0	7	0	0	1	0
427	20	0	0	8	1	0	0	0
428	46	0	0	8	1	0	0	0
429	79	0	0	8	1	0	0	0
430	135	0	0	8	0	0	0	1
431	197	197	197	8	0	1	0	0
432	198	0	0	8	0	0	0	1
433	201	0	0	8	0	0	0	1
434	204	0	0	8	0	0	0	1
435	210	0	0	8	0	0	0	1
436	254	0	0	8	0	0	0	1
437	260	0	0	8	0	0	0	1
438	285	0	0	8	0	0	0	1
439	405	405	405	8	0	1	0	0
440	438	0	0	8	0	0	1	0
441	513	0	0	8	0	0	0	1
442	521	521	521	8	0	1	0	0
443	522	0	0	8	0	0	0	1
444	523	523	523	8	0	1	0	0
445	598	0	0	8	0	0	0	1
446	599	599	599	8	0	1	0	0
447	743	743	743	8	0	1	1	1
448	756	0	0	8	0	0	0	1
449	764	0	0	8	0	0	1	1
450	765	765	765	8	0	1	0	1
451	793	0	0	8	1	0	0	0
452	798	0	0	8	1	0	0	0
453	829	829	829	8	0	1	0	0
454	830	0	0	8	0	0	0	1
455	858	0	0	8	0	0	0	1
456	860	860	860	8	0	1	0	0
457	886	0	0	8	0	0	0	1
458	906	906	906	8	0	1	1	0
459	907	0	0	8	0	0	0	1
460	953	0	0	8	0	0	0	1
461	962	0	0	8	1	0	0	0
462	963	0	0	8	1	0	0	0
463	978	0	0	8	0	0	0	1
464	982	0	0	8	0	0	0	1
465	997	0	0	8	0	0	0	1
466	0	0	0	0	0	0	0	0
467	1036	1036	1036	8	0	1	1	1
468	1056	1056	1056	8	0	1	0	0
469	1057	0	0	8	0	0	1	0
470	1058	0	0	8	0	0	0	1
471	1071	1071	1071	8	0	1	1	1
472	1088	0	0	7	0	0	0	1
473	1105	0	0	8	0	0	0	1
474	1119	0	0	8	0	0	0	1
475	1193	1193	1193	8	0	1	0	0
476	1209	1209	1209	8	0	1	1	1
477	1237	0	0	8	0	0	1	1
478	1244	0	0	8	1	0	0	0
479	1452	0	0	8	0	0	0	1
480	1473	0	0	8	0	0	0	1
481	1629	1629	1629	8	0	0	1	0
482	5	5	5	9	0	1	0	0
483	14	0	0	9	0	0	0	1
484	15	0	0	9	0	0	0	1
485	47	47	47	9	0	1	1	1
486	77	77	77	4	0	1	0	0
487	80	0	0	9	1	0	0	0
488	95	95	95	9	0	1	0	0
489	100	100	100	9	0	1	0	0
490	106	0	0	9	0	0	0	1
491	107	107	107	9	0	1	0	0
492	144	144	144	9	0	1	0	0
493	153	153	153	9	0	1	0	0
494	0	0	0	0	0	0	0	0
495	0	0	0	0	0	0	0	0
496	196	0	0	9	0	0	0	1
497	228	0	0	9	0	0	0	1
498	257	257	257	9	0	1	0	0
499	0	0	0	0	0	0	0	0
500	279	279	279	9	0	1	0	1
501	0	0	0	0	0	0	0	0
502	291	0	0	9	0	0	0	1
503	300	0	0	9	0	0	0	1
504	0	0	0	0	0	0	0	0
505	329	0	0	9	0	0	1	0
506	351	0	0	9	0	0	0	1
507	367	367	367	9	0	1	0	0
508	368	368	368	9	0	1	1	1
509	376	0	0	9	0	0	0	1
510	378	378	378	9	0	1	0	1
511	397	0	0	9	0	0	0	1
512	400	400	400	9	0	1	0	0
513	0	0	0	0	0	0	0	0
514	0	0	0	0	0	0	0	0
515	462	462	462	9	0	1	0	0
516	464	464	464	9	0	1	0	1
517	478	478	478	9	0	1	0	0
518	480	480	480	9	0	0	1	0
519	509	509	509	9	0	0	1	0
520	511	511	511	9	0	1	0	0
521	529	529	529	9	0	1	0	0
522	537	537	537	9	0	1	0	0
523	552	0	0	9	0	0	1	0
524	588	0	0	9	0	0	0	1
525	616	616	616	9	0	1	0	0
526	663	663	663	9	0	1	0	0
527	665	0	0	9	1	0	0	0
528	667	667	667	9	0	1	0	0
529	679	0	0	9	0	0	1	0
530	695	0	0	9	1	0	0	0
531	763	0	0	9	0	0	0	1
532	768	768	768	9	0	1	0	0
533	818	818	818	9	0	0	1	0
534	832	832	832	14	0	1	0	0
535	835	835	835	9	0	1	0	0
536	852	0	0	9	0	0	0	1
537	908	908	908	9	0	1	0	1
538	949	0	0	19	0	0	0	1
539	954	954	954	9	0	1	0	0
540	981	981	981	9	0	1	1	0
541	1063	0	0	9	1	0	0	0
542	1068	0	0	9	0	0	0	1
543	1080	0	0	9	0	0	0	1
544	1081	0	0	9	0	0	0	1
545	1083	1083	1083	9	0	1	0	0
546	1084	1084	1084	9	0	1	0	0
547	1087	0	0	9	0	0	0	1
548	1099	0	0	9	0	0	0	1
549	1100	1100	1100	9	0	1	1	0
550	1101	1101	1101	9	0	1	0	0
551	1102	0	0	9	0	0	0	1
552	1111	1111	1111	9	0	1	0	1
553	1112	1112	1112	9	0	1	0	1
554	1120	1120	1120	9	0	1	1	0
555	1122	1122	1122	9	0	0	0	1
556	1124	0	0	9	0	0	0	1
557	1125	0	0	9	0	0	0	1
558	1179	1179	1179	9	0	1	0	0
559	1187	0	0	9	0	0	0	1
560	1203	1203	1203	9	0	1	0	0
561	1220	0	0	9	0	0	0	1
562	1264	1264	1264	9	0	0	1	0
563	1269	0	0	9	0	0	1	0
564	1270	1270	1270	9	0	0	1	0
565	1291	1291	1291	9	0	1	0	1
566	1292	0	0	9	0	0	0	1
567	1360	1360	1360	9	0	1	0	0
568	1364	1364	1364	9	0	1	0	0
569	1382	0	0	9	0	0	1	0
570	1389	1389	1389	9	0	1	0	0
571	1403	1403	1403	9	0	1	0	0
572	1406	1406	1406	9	0	1	0	1
573	1469	1469	1469	9	0	1	1	0
574	1470	1470	1470	14	0	0	0	1
575	1499	1499	1499	9	0	1	0	0
576	1543	1543	1543	9	0	0	1	0
577	1544	0	0	9	0	0	0	1
578	1551	1551	1551	9	0	1	0	0
579	1585	1585	1585	9	0	1	0	0
580	1586	1586	1586	5	0	1	0	0
581	1630	1630	1630	9	0	1	1	1
582	199	0	0	4	0	0	0	1
583	200	0	0	4	0	0	0	1
584	206	206	206	19	0	1	0	1
585	252	0	0	4	0	0	0	1
586	253	0	0	4	0	0	0	1
587	272	272	272	10	0	1	0	0
588	273	273	273	10	0	0	0	1
589	298	298	298	10	0	1	0	0
590	349	349	349	10	0	1	0	0
591	350	0	0	10	0	0	0	1
592	403	403	403	4	0	1	0	0
593	410	410	410	10	0	1	1	0
594	411	0	0	10	0	0	0	1
595	448	448	448	10	0	0	0	1
596	520	520	520	10	0	1	0	0
597	532	532	532	10	0	1	0	0
598	564	564	564	10	0	0	1	1
599	565	565	565	10	0	1	0	0
600	582	0	0	10	1	0	0	0
601	691	691	691	10	0	1	0	0
602	694	0	0	10	0	0	1	0
603	790	790	790	10	0	1	0	1
604	791	791	791	10	0	1	0	1
605	815	815	815	10	0	0	1	0
606	881	881	881	10	0	0	0	1
607	882	882	882	10	0	1	0	0
608	883	0	0	10	0	0	0	1
609	912	912	912	10	0	1	1	1
610	935	0	0	10	0	0	0	1
611	936	936	936	10	0	1	0	0
612	937	0	0	10	0	0	0	1
613	938	0	0	10	0	0	0	1
614	945	945	945	10	0	1	1	0
615	965	0	0	10	0	0	1	0
616	969	0	0	4	0	0	0	1
617	970	0	0	4	0	0	0	1
618	972	972	972	10	0	1	0	0
619	991	991	991	10	0	1	0	0
620	992	992	992	10	0	1	0	0
621	999	999	999	10	0	1	0	1
622	1000	1000	1000	10	0	1	0	0
623	1017	1017	1017	4	0	1	0	0
624	1018	1018	1018	10	0	1	1	1
625	1028	0	0	10	0	0	0	1
626	1029	0	0	10	0	0	0	1
627	1060	0	0	10	0	0	0	1
628	1061	0	0	10	0	0	0	1
629	1113	1113	1113	10	0	1	0	0
630	1114	0	0	10	0	0	0	1
631	1159	1159	1159	10	0	1	0	0
632	1200	1200	1200	10	0	1	0	0
633	1253	1253	1253	10	0	1	0	0
634	1254	0	0	10	0	0	0	1
635	1272	1272	1272	10	0	1	0	0
636	1284	0	0	10	0	0	0	1
637	1285	0	0	10	0	0	0	1
638	1330	1330	1330	10	0	1	1	0
639	1331	0	0	10	0	0	0	1
640	1341	1341	1341	4	0	1	0	0
641	1361	1361	1361	10	0	1	0	1
642	1363	1363	1363	10	0	1	0	0
643	1373	1373	1373	10	0	1	0	0
644	0	0	0	0	0	0	0	0
645	1390	1390	1390	10	0	1	0	0
646	1402	1402	1402	4	0	1	0	0
647	1438	1438	1438	10	0	1	1	1
648	1500	0	0	10	0	0	0	1
649	1501	1501	1501	10	0	1	0	0
650	1503	1503	1503	10	0	1	0	1
651	1506	0	0	10	1	0	0	0
652	1512	1512	1512	10	0	1	0	0
653	1513	0	0	10	0	0	0	1
654	1520	1520	1520	10	0	1	0	0
655	1521	0	0	10	0	0	0	1
656	1566	1566	1566	10	0	1	0	0
657	1567	1567	1567	4	0	1	0	0
658	17	17	17	11	0	1	0	1
659	21	0	0	11	1	0	0	0
660	23	0	0	11	1	0	0	0
661	52	0	0	11	1	0	0	0
662	53	0	0	11	0	0	0	1
663	73	0	0	11	0	0	0	1
664	74	74	74	11	0	1	0	0
665	139	139	139	13	0	1	1	0
666	141	141	141	11	0	1	1	1
667	159	159	159	11	0	0	0	1
668	168	168	168	11	0	1	0	0
669	175	175	175	11	0	0	1	1
670	248	0	0	11	0	0	0	1
671	265	265	265	11	0	1	0	0
672	316	316	316	11	0	1	0	1
673	326	326	326	4	0	1	0	0
674	370	0	0	11	0	0	1	0
675	407	0	0	11	0	0	1	0
676	409	409	409	11	0	0	0	1
677	444	0	0	11	0	0	0	1
678	524	524	524	11	0	1	0	0
679	527	527	527	11	0	1	0	0
680	548	548	548	11	0	1	1	0
681	549	549	549	4	0	1	0	0
682	551	0	0	11	1	0	0	0
683	554	0	0	20	0	0	0	1
684	555	555	555	20	0	0	0	1
685	559	0	0	11	1	0	0	0
686	566	566	566	11	0	1	0	0
687	603	603	603	11	0	1	0	0
688	648	648	648	11	0	1	0	0
689	655	0	0	11	1	0	0	0
690	662	0	0	11	1	0	0	0
691	697	0	0	11	0	0	0	1
692	708	708	708	11	0	1	0	0
693	722	0	0	11	1	0	0	0
694	734	0	0	11	1	0	0	0
695	796	0	0	11	1	0	0	0
696	857	857	857	11	0	1	0	0
697	879	0	0	11	0	0	1	0
698	957	957	957	11	0	1	0	1
699	960	0	0	11	0	0	0	1
700	979	0	0	11	1	0	0	0
701	986	0	0	11	1	0	0	0
702	988	988	988	11	0	1	0	1
703	1004	1004	1004	11	0	1	0	0
704	1021	0	0	11	0	0	0	1
705	1023	0	0	11	0	0	0	1
706	1025	0	0	11	1	0	0	0
707	1051	0	0	11	0	0	0	1
708	1052	0	0	11	0	0	0	1
709	1053	0	0	11	0	0	0	1
710	1062	1062	1062	11	0	0	1	0
711	1064	0	0	11	0	0	0	1
712	1110	0	0	11	0	0	0	1
713	1139	0	0	11	0	0	0	1
714	1156	1156	1156	11	0	1	0	0
715	1169	0	0	11	0	0	0	1
716	1172	1172	1172	11	1	1	0	0
717	1173	1173	1173	11	0	1	0	0
718	1174	1174	1174	11	0	1	0	0
719	1185	1185	1185	11	0	0	1	0
720	1246	0	0	11	1	0	0	0
721	1248	1248	1248	11	0	1	0	0
722	1303	0	0	11	1	0	0	0
723	1307	0	0	11	1	0	0	0
724	1323	1323	1323	11	0	1	0	0
725	1326	1326	1326	11	0	1	0	0
726	1327	1327	1327	11	0	1	0	0
727	1328	1328	1328	4	0	1	0	0
728	1356	1356	1356	11	0	1	0	0
729	1369	1369	1369	11	0	1	0	0
730	1378	1378	1378	11	0	0	1	0
731	1388	1388	1388	11	0	1	0	0
732	1404	1404	1404	11	0	1	0	0
733	1414	1414	1414	11	0	1	0	0
734	1415	0	0	11	0	0	0	1
735	1430	1430	1430	11	0	1	0	0
736	1442	1442	1442	11	0	0	0	1
737	1446	1446	1446	11	0	0	0	1
738	1447	1447	1447	11	0	1	1	0
739	1451	0	0	11	0	0	0	1
740	1483	1483	1483	11	0	1	0	0
741	1504	0	0	11	1	0	0	0
742	1519	0	0	11	0	0	0	1
743	1560	1560	1560	11	0	1	0	0
