119	131219	0	54	0
120	131221	26	101	1
121	131223	0	104	0
122	131222	0	102	0
123	131224	0	105	0
124	131220	228	61	1
125	131225	0	106	0
126	131226	0	107	0
127	131227	0	108	0
128	131229	0	111	0
129	131230	243	112	1
130	131228	0	110	0
131	131231	0	115	0
132	0	0	0	0
133	0	0	0	0
134	0	0	0	0
135	0	0	0	0
136	0	0	0	0
137	0	0	0	0
138	0	0	0	0
139	0	0	0	0
140	0	0	0	0
141	0	0	0	0
142	0	0	0	0
143	0	0	0	0
144	0	0	0	0
145	0	0	0	0
146	0	0	0	0
147	0	0	0	0
148	0	0	0	0
149	0	0	0	0
150	0	0	0	0
151	0	0	0	0
152	0	0	0	0
153	0	0	0	0
154	0	0	0	0
155	0	0	0	0
156	0	0	0	0
157	0	0	0	0
158	0	0	0	0
159	0	0	0	0
160	0	0	0	0
161	0	0	0	0
162	0	0	0	0
163	0	0	0	0
164	0	0	0	0
165	0	0	0	0
166	0	0	0	0
167	0	0	0	0
168	0	0	0	0
169	0	0	0	0
170	0	0	0	0
171	0	0	0	0
172	0	0	0	0
173	0	0	0	0
174	0	0	0	0
175	0	0	0	0
176	0	0	0	0
177	0	0	0	0
178	0	0	0	0
179	0	0	0	0
180	0	0	0	0
181	0	0	0	0
182	0	0	0	0
183	0	0	0	0
184	0	0	0	0
185	0	0	0	0
186	0	0	0	0
187	0	0	0	0
188	0	0	0	0
189	0	0	0	0
190	0	0	0	0
191	0	0	0	0
192	0	0	0	0
193	0	0	0	0
194	0	0	0	0
195	0	0	0	0
196	0	0	0	0
197	0	0	0	0
198	0	0	0	0
199	0	0	0	0
200	0	0	0	0
201	131501	0	1	0
202	131502	0	2	0
203	131503	0	3	0
204	131504	0	4	0
205	131505	0	5	0
206	131506	0	6	0
207	131507	0	7	0
208	131508	0	8	0
209	131509	0	9	0
210	131510	0	10	0
211	131511	0	11	0
212	131512	0	12	0
213	131513	0	13	0
214	131514	0	51	0
215	131515	0	52	0
216	131516	0	53	0
217	131518	26	101	1
218	131520	0	103	0
219	131521	0	104	0
220	131519	0	102	0
221	131522	0	105	0
222	131523	0	106	0
223	131517	228	61	1
224	131524	0	107	0
225	131525	0	108	0
226	131527	0	111	0
227	131528	243	112	1
228	131526	0	109	0
229	131529	0	114	0
230	0	0	0	0
231	0	0	0	0
232	0	0	0	0
233	0	0	0	0
234	0	0	0	0
235	0	0	0	0
236	0	0	0	0
237	0	0	0	0
238	0	0	0	0
239	0	0	0	0
240	0	0	0	0
241	0	0	0	0
242	0	0	0	0
243	0	0	0	0
244	0	0	0	0
245	0	0	0	0
246	0	0	0	0
247	0	0	0	0
248	0	0	0	0
249	0	0	0	0
250	0	0	0	0
251	0	0	0	0
252	0	0	0	0
253	0	0	0	0
254	0	0	0	0
255	0	0	0	0
256	0	0	0	0
257	0	0	0	0
258	0	0	0	0
259	0	0	0	0
260	0	0	0	0
261	0	0	0	0
262	0	0	0	0
263	0	0	0	0
264	0	0	0	0
265	0	0	0	0
266	0	0	0	0
267	0	0	0	0
268	0	0	0	0
269	0	0	0	0
270	0	0	0	0
271	0	0	0	0
272	0	0	0	0
273	0	0	0	0
274	0	0	0	0
275	0	0	0	0
276	0	0	0	0
277	0	0	0	0
278	0	0	0	0
279	0	0	0	0
280	0	0	0	0
281	0	0	0	0
282	0	0	0	0
283	0	0	0	0
284	0	0	0	0
285	0	0	0	0
286	0	0	0	0
287	0	0	0	0
288	0	0	0	0
289	0	0	0	0
290	0	0	0	0
291	0	0	0	0
292	0	0	0	0
293	0	0	0	0
294	0	0	0	0
295	0	0	0	0
296	0	0	0	0
297	0	0	0	0
298	0	0	0	0
299	0	0	0	0
300	0	0	0	0
301	131701	0	1	0
302	131702	0	2	0
303	131703	0	3	0
304	131704	0	4	0
305	131705	0	5	0
306	131706	0	6	0
307	131707	0	7	0
308	131708	0	8	0
309	131709	0	9	0
310	131710	0	10	0
311	131711	0	11	0
312	131712	0	12	0
313	131714	26	101	1
314	131716	0	103	0
315	131717	0	104	0
316	131715	0	102	0
317	131718	0	105	0
318	131719	0	106	0
319	131713	228	61	1
320	131720	0	107	0
321	131721	0	108	0
322	131723	0	111	0
323	131724	243	112	1
324	131722	0	110	0
325	131725	0	115	0
326	0	0	0	0
327	0	0	0	0
328	0	0	0	0
329	0	0	0	0
330	0	0	0	0
331	0	0	0	0
332	0	0	0	0
333	0	0	0	0
334	0	0	0	0
335	0	0	0	0
336	0	0	0	0
337	0	0	0	0
338	0	0	0	0
339	0	0	0	0
340	0	0	0	0
341	0	0	0	0
342	0	0	0	0
343	0	0	0	0
344	0	0	0	0
345	0	0	0	0
346	0	0	0	0
347	0	0	0	0
348	0	0	0	0
349	0	0	0	0
350	0	0	0	0
351	0	0	0	0
352	0	0	0	0
353	0	0	0	0
354	0	0	0	0
355	0	0	0	0
356	0	0	0	0
357	0	0	0	0
358	0	0	0	0
359	0	0	0	0
360	0	0	0	0
361	0	0	0	0
362	0	0	0	0
363	0	0	0	0
364	0	0	0	0
365	0	0	0	0
366	0	0	0	0
367	0	0	0	0
368	0	0	0	0
369	0	0	0	0
370	0	0	0	0
371	0	0	0	0
372	0	0	0	0
373	0	0	0	0
374	0	0	0	0
375	0	0	0	0
376	0	0	0	0
377	0	0	0	0
378	0	0	0	0
379	0	0	0	0
380	0	0	0	0
381	0	0	0	0
382	0	0	0	0
383	0	0	0	0
384	0	0	0	0
385	0	0	0	0
386	0	0	0	0
387	0	0	0	0
388	0	0	0	0
389	0	0	0	0
390	0	0	0	0
391	0	0	0	0
392	0	0	0	0
393	0	0	0	0
394	0	0	0	0
395	0	0	0	0
396	0	0	0	0
397	0	0	0	0
398	0	0	0	0
399	0	0	0	0
400	0	0	0	0
401	132001	0	1	0
402	132002	0	2	0
403	132003	0	3	0
404	132004	0	4	0
405	132005	0	5	0
406	132006	0	6	0
407	132007	0	7	0
408	132008	0	8	0
409	132009	0	9	0
410	132010	0	10	0
411	132011	0	11	0
412	132012	0	12	0
413	132014	26	101	1
414	132016	0	103	0
415	132017	0	104	0
416	132018	0	105	0
417	132015	0	102	0
418	132013	228	61	1
419	132019	0	106	0
420	132020	0	107	0
421	132021	0	108	0
422	132023	0	111	0
423	132024	243	112	1
424	132022	0	109	0
425	132025	0	114	0
426	0	0	0	0
427	0	0	0	0
428	0	0	0	0
429	0	0	0	0
430	0	0	0	0
431	0	0	0	0
432	0	0	0	0
433	0	0	0	0
434	0	0	0	0
435	0	0	0	0
436	0	0	0	0
437	0	0	0	0
438	0	0	0	0
439	0	0	0	0
440	0	0	0	0
441	0	0	0	0
442	0	0	0	0
443	0	0	0	0
444	0	0	0	0
445	0	0	0	0
446	0	0	0	0
447	0	0	0	0
448	0	0	0	0
449	0	0	0	0
450	0	0	0	0
451	0	0	0	0
452	0	0	0	0
453	0	0	0	0
454	0	0	0	0
455	0	0	0	0
456	0	0	0	0
457	0	0	0	0
458	0	0	0	0
459	0	0	0	0
460	0	0	0	0
461	0	0	0	0
462	0	0	0	0
463	0	0	0	0
464	0	0	0	0
465	0	0	0	0
466	0	0	0	0
467	0	0	0	0
468	0	0	0	0
469	0	0	0	0
470	0	0	0	0
471	0	0	0	0
472	0	0	0	0
473	0	0	0	0
474	0	0	0	0
475	0	0	0	0
476	0	0	0	0
477	0	0	0	0
478	0	0	0	0
479	0	0	0	0
480	0	0	0	0
481	0	0	0	0
482	0	0	0	0
483	0	0	0	0
484	0	0	0	0
485	0	0	0	0
486	0	0	0	0
487	0	0	0	0
488	0	0	0	0
489	0	0	0	0
490	0	0	0	0
491	0	0	0	0
492	0	0	0	0
493	0	0	0	0
494	0	0	0	0
495	0	0	0	0
496	0	0	0	0
497	0	0	0	0
498	0	0	0	0
499	0	0	0	0
500	0	0	0	0
501	132201	0	1	0
502	132202	0	2	0
503	132203	0	3	0
504	132204	0	4	0
505	132205	0	5	0
506	132206	0	6	0
507	132207	0	7	0
508	132208	0	8	0
509	132209	0	9	0
510	132210	0	10	0
511	132211	0	11	0
512	132212	0	12	0
513	132213	0	51	0
514	132214	0	52	0
515	132215	0	53	0
516	132216	0	54	0
517	132218	26	101	1
518	132220	0	103	0
519	132221	0	104	0
520	132222	0	105	0
521	132219	0	102	0
522	132217	228	61	1
523	132223	0	106	0
524	132224	0	107	0
525	132225	0	108	0
526	132227	0	111	0
527	132228	243	112	1
528	132226	0	110	0
529	132229	0	115	0
530	0	0	0	0
531	0	0	0	0
532	0	0	0	0
533	0	0	0	0
534	0	0	0	0
535	0	0	0	0
536	0	0	0	0
537	0	0	0	0
538	0	0	0	0
539	0	0	0	0
540	0	0	0	0
541	0	0	0	0
542	0	0	0	0
543	0	0	0	0
544	0	0	0	0
545	0	0	0	0
546	0	0	0	0
547	0	0	0	0
548	0	0	0	0
549	0	0	0	0
550	0	0	0	0
551	0	0	0	0
552	0	0	0	0
553	0	0	0	0
554	0	0	0	0
555	0	0	0	0
556	0	0	0	0
557	0	0	0	0
558	0	0	0	0
559	0	0	0	0
560	0	0	0	0
561	0	0	0	0
562	0	0	0	0
563	0	0	0	0
564	0	0	0	0
565	0	0	0	0
566	0	0	0	0
567	0	0	0	0
568	0	0	0	0
569	0	0	0	0
570	0	0	0	0
571	0	0	0	0
572	0	0	0	0
573	0	0	0	0
574	0	0	0	0
575	0	0	0	0
576	0	0	0	0
577	0	0	0	0
578	0	0	0	0
579	0	0	0	0
580	0	0	0	0
581	0	0	0	0
582	0	0	0	0
583	0	0	0	0
584	0	0	0	0
585	0	0	0	0
586	0	0	0	0
587	0	0	0	0
588	0	0	0	0
589	0	0	0	0
590	0	0	0	0
591	0	0	0	0
592	0	0	0	0
593	0	0	0	0
594	0	0	0	0
595	0	0	0	0
596	0	0	0	0
597	0	0	0	0
598	0	0	0	0
599	0	0	0	0
600	0	0	0	0
601	133001	0	1	0
602	133002	0	2	0
603	133003	0	3	0
604	133004	0	4	0
605	133005	0	5	0
606	133006	0	6	0
607	133007	0	7	0
608	133008	0	8	0
609	133009	0	9	0
610	133010	0	10	0
611	133011	0	11	0
612	133012	0	12	0
613	133013	0	13	0
614	133015	26	101	1
615	133017	0	103	0
616	133018	0	104	0
617	133016	0	102	0
618	133019	0	105	0
619	133014	228	61	1
620	133020	0	106	0
621	133021	0	107	0
622	133022	0	108	0
623	133024	0	111	0
624	133025	243	112	1
625	133023	0	109	0
626	133026	0	114	0
627	0	0	0	0
628	0	0	0	0
629	0	0	0	0
630	0	0	0	0
631	0	0	0	0
632	0	0	0	0
633	0	0	0	0
634	0	0	0	0
635	0	0	0	0
636	0	0	0	0
637	0	0	0	0
638	0	0	0	0
639	0	0	0	0
640	0	0	0	0
641	0	0	0	0
642	0	0	0	0
643	0	0	0	0
644	0	0	0	0
645	0	0	0	0
646	0	0	0	0
647	0	0	0	0
648	0	0	0	0
649	0	0	0	0
650	0	0	0	0
651	0	0	0	0
652	0	0	0	0
653	0	0	0	0
654	0	0	0	0
655	0	0	0	0
656	0	0	0	0
657	0	0	0	0
658	0	0	0	0
659	0	0	0	0
660	0	0	0	0
661	0	0	0	0
662	0	0	0	0
663	0	0	0	0
664	0	0	0	0
665	0	0	0	0
666	0	0	0	0
667	0	0	0	0
668	0	0	0	0
669	0	0	0	0
670	0	0	0	0
671	0	0	0	0
672	0	0	0	0
673	0	0	0	0
674	0	0	0	0
675	0	0	0	0
676	0	0	0	0
677	0	0	0	0
678	0	0	0	0
679	0	0	0	0
680	0	0	0	0
681	0	0	0	0
682	0	0	0	0
683	0	0	0	0
684	0	0	0	0
685	0	0	0	0
686	0	0	0	0
687	0	0	0	0
688	0	0	0	0
689	0	0	0	0
690	0	0	0	0
691	0	0	0	0
692	0	0	0	0
693	0	0	0	0
694	0	0	0	0
695	0	0	0	0
696	0	0	0	0
697	0	0	0	0
698	0	0	0	0
699	0	0	0	0
700	0	0	0	0
701	133201	0	1	0
702	133202	0	2	0
703	133203	0	3	0
704	133204	0	4	0
705	133205	0	5	0
706	133206	0	6	0
707	133207	0	7	0
708	133208	0	8	0
709	133209	0	9	0
710	133210	0	10	0
711	133211	0	11	0
712	133212	0	12	0
713	133213	0	13	0
714	133214	0	51	0
715	133215	0	52	0
716	133216	0	53	0
717	133218	26	101	1
718	133220	0	103	0
719	133221	0	104	0
720	133219	0	102	0
721	133222	0	105	0
722	133217	228	61	1
723	133223	0	106	0
724	133224	0	107	0
725	133225	0	108	0
726	133227	0	111	0
727	133228	243	112	1
728	133226	0	110	0
729	133229	0	115	0
730	0	0	0	0
731	0	0	0	0
732	0	0	0	0
733	0	0	0	0
734	0	0	0	0
735	0	0	0	0
736	0	0	0	0
737	0	0	0	0
738	0	0	0	0
739	0	0	0	0
740	0	0	0	0
741	0	0	0	0
742	0	0	0	0
743	0	0	0	0
744	0	0	0	0
745	0	0	0	0
746	0	0	0	0
747	0	0	0	0
748	0	0	0	0
749	0	0	0	0
750	0	0	0	0
751	0	0	0	0
752	0	0	0	0
753	0	0	0	0
754	0	0	0	0
755	0	0	0	0
756	0	0	0	0
757	0	0	0	0
758	0	0	0	0
759	0	0	0	0
760	0	0	0	0
761	0	0	0	0
762	0	0	0	0
763	0	0	0	0
764	0	0	0	0
765	0	0	0	0
766	0	0	0	0
767	0	0	0	0
768	0	0	0	0
769	0	0	0	0
770	0	0	0	0
771	0	0	0	0
772	0	0	0	0
773	0	0	0	0
774	0	0	0	0
775	0	0	0	0
776	0	0	0	0
777	0	0	0	0
778	0	0	0	0
779	0	0	0	0
780	0	0	0	0
781	0	0	0	0
782	0	0	0	0
783	0	0	0	0
784	0	0	0	0
785	0	0	0	0
786	0	0	0	0
787	0	0	0	0
788	0	0	0	0
789	0	0	0	0
790	0	0	0	0
791	0	0	0	0
792	0	0	0	0
793	0	0	0	0
794	0	0	0	0
795	0	0	0	0
796	0	0	0	0
797	0	0	0	0
798	0	0	0	0
799	0	0	0	0
800	0	0	0	0
801	134001	0	1	0
802	134002	0	2	0
803	134003	0	3	0
804	134004	0	4	0
805	134005	0	5	0
806	134006	0	6	0
807	134007	0	7	0
808	134008	0	8	0
809	134009	0	9	0
810	134010	0	10	0
811	134011	0	11	0
812	134012	0	12	0
813	134014	26	101	1
814	134016	0	103	0
815	134015	0	102	0
816	134017	0	105	0
817	134013	228	61	1
818	134018	0	106	0
819	134020	0	108	0
820	134019	0	107	0
821	134022	0	111	0
822	134023	243	112	1
823	134021	0	109	0
824	134024	0	114	0
825	0	0	0	0
826	0	0	0	0
827	0	0	0	0
828	0	0	0	0
829	0	0	0	0
830	0	0	0	0
831	0	0	0	0
832	0	0	0	0
833	0	0	0	0
834	0	0	0	0
835	0	0	0	0
836	0	0	0	0
837	0	0	0	0
838	0	0	0	0
839	0	0	0	0
840	0	0	0	0
841	0	0	0	0
842	0	0	0	0
843	0	0	0	0
844	0	0	0	0
845	0	0	0	0
846	0	0	0	0
847	0	0	0	0
848	0	0	0	0
849	0	0	0	0
850	0	0	0	0
851	0	0	0	0
852	0	0	0	0
853	0	0	0	0
854	0	0	0	0
855	0	0	0	0
856	0	0	0	0
857	0	0	0	0
858	0	0	0	0
859	0	0	0	0
860	0	0	0	0
861	0	0	0	0
862	0	0	0	0
863	0	0	0	0
864	0	0	0	0
865	0	0	0	0
866	0	0	0	0
867	0	0	0	0
868	0	0	0	0
869	0	0	0	0
870	0	0	0	0
871	0	0	0	0
872	0	0	0	0
873	0	0	0	0
874	0	0	0	0
875	0	0	0	0
876	0	0	0	0
877	0	0	0	0
878	0	0	0	0
879	0	0	0	0
880	0	0	0	0
881	0	0	0	0
882	0	0	0	0
883	0	0	0	0
884	0	0	0	0
885	0	0	0	0
886	0	0	0	0
887	0	0	0	0
888	0	0	0	0
889	0	0	0	0
890	0	0	0	0
891	0	0	0	0
892	0	0	0	0
893	0	0	0	0
894	0	0	0	0
895	0	0	0	0
896	0	0	0	0
897	0	0	0	0
898	0	0	0	0
899	0	0	0	0
900	0	0	0	0
901	134201	0	1	0
902	134202	0	2	0
903	134203	0	3	0
904	134204	0	4	0
905	134205	0	5	0
906	134206	0	6	0
907	134207	0	7	0
908	134208	0	8	0
909	134209	0	9	0
910	134210	0	10	0
911	134211	0	11	0
912	134212	0	12	0
913	134213	0	51	0
914	134214	0	52	0
915	134215	0	53	0
916	134216	0	54	0
917	134217	0	55	0
918	134219	26	101	1
919	134221	0	103	0
920	134220	0	102	0
921	134222	0	105	0
922	134218	228	61	1
923	134223	0	106	0
924	134225	0	108	0
925	134224	0	107	0
926	134227	0	111	0
927	134228	243	112	1
928	134226	0	110	0
929	134229	0	115	0
930	0	0	0	0
931	0	0	0	0
932	0	0	0	0
933	0	0	0	0
934	0	0	0	0
935	0	0	0	0
936	0	0	0	0
937	0	0	0	0
938	0	0	0	0
939	0	0	0	0
940	0	0	0	0
941	0	0	0	0
942	0	0	0	0
943	0	0	0	0
944	0	0	0	0
945	0	0	0	0
946	0	0	0	0
947	0	0	0	0
948	0	0	0	0
949	0	0	0	0
950	0	0	0	0
951	0	0	0	0
952	0	0	0	0
953	0	0	0	0
954	0	0	0	0
955	0	0	0	0
956	0	0	0	0
957	0	0	0	0
958	0	0	0	0
959	0	0	0	0
960	0	0	0	0
961	0	0	0	0
962	0	0	0	0
963	0	0	0	0
964	0	0	0	0
965	0	0	0	0
966	0	0	0	0
967	0	0	0	0
968	0	0	0	0
969	0	0	0	0
970	0	0	0	0
971	0	0	0	0
972	0	0	0	0
973	0	0	0	0
974	0	0	0	0
975	0	0	0	0
976	0	0	0	0
977	0	0	0	0
978	0	0	0	0
979	0	0	0	0
980	0	0	0	0
981	0	0	0	0
982	0	0	0	0
983	0	0	0	0
984	0	0	0	0
985	0	0	0	0
986	0	0	0	0
987	0	0	0	0
988	0	0	0	0
989	0	0	0	0
990	0	0	0	0
991	0	0	0	0
992	0	0	0	0
993	0	0	0	0
994	0	0	0	0
995	0	0	0	0
996	0	0	0	0
997	0	0	0	0
998	0	0	0	0
999	0	0	0	0
1000	0	0	0	0
1001	135001	0	1	0
1002	135002	0	2	0
1003	135003	0	3	0
1004	135004	0	4	0
1005	135005	0	5	0
1006	135006	0	6	0
1007	135007	0	7	0
1008	135008	0	8	0
1009	135009	0	9	0
1010	135010	0	10	0
1011	135011	0	11	0
1012	135012	0	12	0
1013	135013	0	13	0
1014	135014	0	51	0
1015	135015	0	52	0
1016	135016	0	53	0
1017	135017	0	54	0
1018	135018	0	55	0
1019	135020	26	101	1
1020	135022	0	103	0
1021	135023	0	104	0
1022	135021	0	102	0
1023	135024	0	105	0
1024	135019	228	61	1
1025	135025	0	106	0
1026	135026	0	107	0
1027	135027	0	108	0
1028	135029	0	111	0
1029	135030	243	112	1
1030	135028	0	109	0
1031	135031	0	114	0
1032	0	0	0	0
1033	0	0	0	0
1034	0	0	0	0
1035	0	0	0	0
1036	0	0	0	0
1037	0	0	0	0
1038	0	0	0	0
1039	0	0	0	0
1040	0	0	0	0
1041	0	0	0	0
1042	0	0	0	0
1043	0	0	0	0
1044	0	0	0	0
1045	0	0	0	0
1046	0	0	0	0
1047	0	0	0	0
1048	0	0	0	0
1049	0	0	0	0
1050	0	0	0	0
1051	0	0	0	0
1052	0	0	0	0
1053	0	0	0	0
1054	0	0	0	0
1055	0	0	0	0
1056	0	0	0	0
1057	0	0	0	0
1058	0	0	0	0
1059	0	0	0	0
1060	0	0	0	0
1061	0	0	0	0
1062	0	0	0	0
1063	0	0	0	0
1064	0	0	0	0
1065	0	0	0	0
1066	0	0	0	0
1067	0	0	0	0
1068	0	0	0	0
1069	0	0	0	0
1070	0	0	0	0
1071	0	0	0	0
1072	0	0	0	0
1073	0	0	0	0
1074	0	0	0	0
1075	0	0	0	0
1076	0	0	0	0
1077	0	0	0	0
1078	0	0	0	0
1079	0	0	0	0
1080	0	0	0	0
1081	0	0	0	0
1082	0	0	0	0
1083	0	0	0	0
1084	0	0	0	0
1085	0	0	0	0
1086	0	0	0	0
1087	0	0	0	0
1088	0	0	0	0
1089	0	0	0	0
1090	0	0	0	0
1091	0	0	0	0
1092	0	0	0	0
1093	0	0	0	0
1094	0	0	0	0
1095	0	0	0	0
1096	0	0	0	0
1097	0	0	0	0
1098	0	0	0	0
1099	0	0	0	0
1100	0	0	0	0
1101	135201	0	1	0
1102	135202	0	2	0
1103	135203	0	3	0
1104	135204	0	4	0
1105	135205	0	5	0
1106	135206	0	6	0
1107	135207	0	7	0
1108	135208	0	8	0
1109	135209	0	9	0
1110	135210	0	10	0
1111	135211	0	11	0
1112	135212	0	12	0
1113	135214	26	101	1
1114	135216	0	103	0
1115	135217	0	104	0
1116	135215	0	102	0
1117	135218	0	105	0
1118	135213	228	61	1
1119	135219	0	106	0
1120	135220	0	107	0
1121	135221	0	108	0
1122	135223	0	111	0
1123	135224	243	112	1
1124	135222	0	110	0
1125	135225	0	115	0
1126	0	0	0	0
1127	0	0	0	0
1128	0	0	0	0
1129	0	0	0	0
1130	0	0	0	0
1131	0	0	0	0
1132	0	0	0	0
1133	0	0	0	0
1134	0	0	0	0
1135	0	0	0	0
1136	0	0	0	0
1137	0	0	0	0
1138	0	0	0	0
1139	0	0	0	0
1140	0	0	0	0
1141	0	0	0	0
1142	0	0	0	0
1143	0	0	0	0
1144	0	0	0	0
1145	0	0	0	0
1146	0	0	0	0
1147	0	0	0	0
1148	0	0	0	0
1149	0	0	0	0
1150	0	0	0	0
1151	0	0	0	0
1152	0	0	0	0
1153	0	0	0	0
1154	0	0	0	0
1155	0	0	0	0
1156	0	0	0	0
1157	0	0	0	0
1158	0	0	0	0
1159	0	0	0	0
1160	0	0	0	0
1161	0	0	0	0
1162	0	0	0	0
1163	0	0	0	0
1164	0	0	0	0
1165	0	0	0	0
1166	0	0	0	0
1167	0	0	0	0
1168	0	0	0	0
1169	0	0	0	0
1170	0	0	0	0
1171	0	0	0	0
1172	0	0	0	0
1173	0	0	0	0
1174	0	0	0	0
1175	0	0	0	0
1176	0	0	0	0
1177	0	0	0	0
1178	0	0	0	0
1179	0	0	0	0
1180	0	0	0	0
1181	0	0	0	0
1182	0	0	0	0
1183	0	0	0	0
1184	0	0	0	0
1185	0	0	0	0
1186	0	0	0	0
1187	0	0	0	0
1188	0	0	0	0
1189	0	0	0	0
1190	0	0	0	0
1191	0	0	0	0
1192	0	0	0	0
1193	0	0	0	0
1194	0	0	0	0
1195	0	0	0	0
1196	0	0	0	0
1197	0	0	0	0
1198	0	0	0	0
1199	0	0	0	0
1200	0	0	0	0
1201	136001	0	1	0
1202	136002	0	2	0
1203	136003	0	3	0
1204	136004	0	4	0
1205	136005	0	5	0
1206	136006	0	6	0
1207	136007	0	7	0
1208	136008	0	8	0
1209	136009	0	9	0
1210	136010	0	10	0
1211	136011	0	11	0
1212	136012	0	12	0
1213	136014	26	101	1
1214	136016	0	103	0
1215	136017	0	105	0
1216	136015	0	102	0
1217	136013	228	61	1
1218	136018	0	106	0
1219	136019	0	107	0
1220	136020	0	108	0
1221	136022	0	111	0
1222	136023	243	112	1
1223	136021	0	109	0
1224	136024	0	114	0
1225	0	0	0	0
1226	0	0	0	0
1227	0	0	0	0
1228	0	0	0	0
1229	0	0	0	0
1230	0	0	0	0
1231	0	0	0	0
1232	0	0	0	0
1233	0	0	0	0
1234	0	0	0	0
1235	0	0	0	0
1236	0	0	0	0
1237	0	0	0	0
1238	0	0	0	0
1239	0	0	0	0
1240	0	0	0	0
1241	0	0	0	0
1242	0	0	0	0
1243	0	0	0	0
1244	0	0	0	0
1245	0	0	0	0
1246	0	0	0	0
1247	0	0	0	0
1248	0	0	0	0
1249	0	0	0	0
1250	0	0	0	0
1251	0	0	0	0
1252	0	0	0	0
1253	0	0	0	0
1254	0	0	0	0
1255	0	0	0	0
1256	0	0	0	0
1257	0	0	0	0
1258	0	0	0	0
1259	0	0	0	0
1260	0	0	0	0
1261	0	0	0	0
1262	0	0	0	0
1263	0	0	0	0
1264	0	0	0	0
1265	0	0	0	0
1266	0	0	0	0
1267	0	0	0	0
1268	0	0	0	0
1269	0	0	0	0
1270	0	0	0	0
1271	0	0	0	0
1272	0	0	0	0
1273	0	0	0	0
1274	0	0	0	0
1275	0	0	0	0
1276	0	0	0	0
1277	0	0	0	0
1278	0	0	0	0
1279	0	0	0	0
1280	0	0	0	0
1281	0	0	0	0
1282	0	0	0	0
1283	0	0	0	0
1284	0	0	0	0
1285	0	0	0	0
1286	0	0	0	0
1287	0	0	0	0
1288	0	0	0	0
1289	0	0	0	0
1290	0	0	0	0
1291	0	0	0	0
1292	0	0	0	0
1293	0	0	0	0
1294	0	0	0	0
1295	0	0	0	0
1296	0	0	0	0
1297	0	0	0	0
1298	0	0	0	0
1299	0	0	0	0
1300	0	0	0	0
1301	136201	0	1	0
1302	136202	0	2	0
1303	136203	0	3	0
1304	136204	0	4	0
1305	136205	0	5	0
1306	136206	0	6	0
1307	136207	0	7	0
1308	136208	0	8	0
1309	136209	0	9	0
1310	136210	0	10	0
1311	136211	0	11	0
1312	136212	0	12	0
1313	136214	26	101	1
1314	136216	0	103	0
1315	136217	0	105	0
1316	136215	0	102	0
1317	136213	228	61	1
1318	136218	0	106	0
1319	136219	0	107	0
1320	136220	0	108	0
1321	136222	0	111	0
1322	136223	243	112	1
1323	136221	0	110	0
1324	136224	0	115	0
1325	0	0	0	0
1326	0	0	0	0
1327	0	0	0	0
1328	0	0	0	0
