277	8	4330643	0	0	2	0
278	0	0	0	0	1	0
279	0	0	0	0	1	0
280	0	0	0	0	1	0
281	0	0	0	0	1	0
282	0	0	0	0	1	0
283	0	0	0	0	1	0
284	0	0	0	0	1	0
285	0	0	0	0	1	0
286	0	0	0	0	1	0
287	0	0	0	0	1	0
288	0	0	0	0	1	0
289	0	0	0	0	1	0
290	0	0	0	0	1	0
291	0	0	0	0	1	0
292	0	0	0	0	1	0
293	0	0	0	0	1	0
294	0	0	0	0	1	0
295	0	0	0	0	1	0
296	0	0	0	0	1	0
297	0	0	0	0	1	0
298	0	0	0	0	1	0
299	0	0	0	0	1	0
300	0	0	0	0	1	0
301	0	0	0	0	1	0
302	60	4303380	0	0	5	0
303	0	0	0	0	1	0
304	0	0	0	0	1	0
305	64	0	0	0	2	0
306	8	4651251	15	0	2	0
307	0	0	0	0	1	0
308	8	4651252	15	0	2	0
309	8	4651254	15	0	2	0
310	65	0	0	0	2	0
311	0	0	0	0	1	0
312	68	0	0	0	2	0
313	0	0	0	0	1	0
314	68	0	0	0	2	0
315	0	0	0	0	1	0
316	0	0	0	0	1	0
317	0	0	0	0	1	0
318	0	0	0	0	1	0
319	0	0	0	0	1	0
320	0	0	0	0	1	0
321	0	0	0	0	1	0
322	0	0	0	0	1	0
323	68	0	0	0	2	0
324	68	0	0	0	2	0
325	0	0	0	0	1	0
326	0	0	0	0	1	0
327	0	0	0	0	1	0
328	0	0	0	0	1	0
329	37	2068	0	0	3	0
330	63	2068	0	0	3	0
331	63	2068	0	0	3	0
332	63	2068	0	0	3	0
333	0	0	0	0	1	0
334	0	0	0	0	1	0
335	0	0	0	0	1	0
336	0	0	0	0	1	0
337	0	0	0	0	1	0
338	0	0	0	0	1	0
339	0	0	0	0	1	0
340	0	0	0	0	1	0
341	0	0	0	0	1	0
342	0	0	0	0	1	0
343	0	0	0	0	1	0
344	0	0	0	0	1	0
345	0	0	0	0	1	0
346	0	0	0	0	1	0
347	0	0	0	0	1	0
348	0	0	0	0	1	0
349	0	0	0	0	1	0
350	0	0	0	0	1	0
351	0	0	0	0	1	0
352	0	0	0	0	1	0
353	0	0	0	0	1	0
354	0	0	0	0	1	0
355	0	0	0	0	1	0
356	0	0	0	0	1	0
357	0	0	0	0	1	0
358	0	0	0	0	1	0
359	0	0	0	0	1	0
360	0	0	0	0	1	0
361	71	2315	0	0	3	0
362	71	2315	0	0	3	0
363	71	2315	0	0	3	0
364	0	0	0	0	1	0
365	0	0	0	0	1	0
366	0	0	0	0	1	0
367	40	4696065	0	0	5	0
368	8	4895887	15	0	6	0
369	84	0	0	0	6	0
370	32772	1	1082	1085	9	0
371	60	0	0	0	2	0
372	60	0	0	0	2	0
373	60	0	0	0	2	0
374	60	0	0	0	2	0
375	60	0	0	0	2	0
376	60	0	0	0	2	0
377	60	0	0	0	2	0
378	60	0	0	0	2	0
379	32772	1	1082	1085	9	0
380	0	0	0	0	1	0
381	0	0	0	0	1	0
382	0	0	0	0	1	0
383	0	0	0	0	1	0
384	0	0	0	0	1	0
385	72	0	0	0	2	0
386	0	0	0	0	1	0
387	74	0	0	0	2	0
388	73	0	0	0	2	0
389	0	0	0	0	1	0
390	81	0	0	0	2	0
391	0	0	0	0	1	0
392	82	0	0	0	2	0
393	0	0	0	0	1	0
394	0	0	0	0	1	0
395	77	0	0	0	2	0
396	0	0	0	0	1	0
397	0	0	0	0	1	0
398	0	0	0	0	1	0
399	0	0	0	0	1	0
400	0	0	0	0	1	0
401	0	0	0	0	1	0
402	0	0	0	0	1	0
403	80	0	0	0	2	0
404	78	0	0	0	2	0
405	79	0	0	0	2	0
406	8	4895799	15	0	6	0
407	8	4895375	15	0	6	0
408	0	0	0	0	1	0
409	76	0	0	0	2	0
410	76	0	0	0	2	0
411	75	0	0	0	2	0
412	0	0	0	0	1	0
413	8	4895874	15	0	6	0
414	86	2154	0	0	3	0
415	86	2154	0	0	3	0
416	0	0	0	0	1	0
417	0	0	0	0	1	0
418	40	0	0	0	2	0
419	0	0	0	0	1	0
420	40	0	0	0	2	0
421	0	0	0	0	1	1
422	0	0	0	0	1	1
423	0	0	0	0	1	0
424	0	0	0	0	1	0
425	60	0	0	0	2	0
426	60	0	0	0	2	0
427	60	0	0	0	2	0
428	60	0	0	0	2	0
429	60	0	0	0	2	0
430	60	0	0	0	2	0
431	60	0	0	0	2	0
432	0	0	0	0	1	0
433	0	0	0	0	1	0
434	88	0	0	0	2	0
435	0	0	0	0	1	0
436	0	0	0	0	1	0
437	0	0	0	0	1	0
438	0	0	0	0	1	0
439	0	0	0	0	1	0
440	0	0	0	0	1	0
441	0	0	0	0	1	0
442	0	0	0	0	1	0
443	0	0	0	0	1	0
444	0	0	0	0	1	0
445	89	0	0	0	2	0
446	89	0	0	0	2	0
447	89	0	0	0	2	0
448	89	0	0	0	2	0
449	89	0	0	0	2	0
450	0	0	0	0	1	0
451	0	0	0	0	1	0
452	0	0	0	0	1	0
453	90	2536	0	0	3	0
454	91	2454	0	0	3	0
455	92	2454	0	0	3	0
456	60	0	0	0	2	0
457	60	0	0	0	2	0
458	60	0	0	0	2	0
459	60	0	0	0	2	0
460	0	0	0	0	1	0
461	0	0	0	0	1	0
462	0	0	0	0	1	0
463	0	0	0	0	1	0
464	0	0	0	0	1	0
465	0	0	0	0	1	0
466	0	0	0	0	1	0
467	0	0	0	0	1	0
468	0	0	0	0	1	0
469	0	0	0	0	1	0
470	0	0	0	0	1	0
471	0	0	0	0	1	0
472	0	0	0	0	1	0
473	0	0	0	0	1	0
474	0	0	0	0	1	0
475	0	0	0	0	1	0
476	0	0	0	0	1	0
477	0	0	0	0	1	0
478	0	0	0	0	1	0
479	0	0	0	0	1	0
480	0	0	0	0	1	0
481	0	0	0	0	1	0
482	0	0	0	0	1	0
483	0	0	0	0	1	0
484	0	0	0	0	1	0
485	0	0	0	0	1	0
486	0	0	0	0	1	0
487	0	0	0	0	1	0
488	0	0	0	0	1	0
489	0	0	0	0	1	0
490	0	0	0	0	1	0
491	0	0	0	0	1	0
492	0	0	0	0	1	0
493	0	0	0	0	1	0
494	0	0	0	0	1	0
495	0	0	0	0	1	0
496	0	0	0	0	1	0
497	0	0	0	0	1	0
498	0	0	0	0	1	0
499	93	0	0	0	2	0
500	93	0	0	0	2	0
501	93	0	0	0	2	0
