43	39	0	0	16	0	0	64	0	0	20	0	0	80	0	0	1	0	0
44	40	0	0	16	0	0	64	0	0	20	0	0	80	0	0	1	0	0
45	41	0	0	16	0	0	64	0	0	20	0	0	80	0	0	1	0	0
46	38	0	0	16	0	0	64	0	0	20	0	0	80	0	0	1	0	0
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
49	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
50	3	0	0	8	0	0	2	0	0	10	0	0	3	0	0	1	0	0
51	3	0	0	8	0	0	2	0	0	10	0	0	3	0	0	1	0	0
52	3	0	0	6	0	0	8	0	0	7	0	0	10	0	0	1	0	0
53	3	0	0	4	0	0	10	0	0	5	0	0	12	0	0	1	0	0
54	44	3	22	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0
55	44	3	22	8	4	2	3	3	2	10	5	2	4	4	3	1	1	1
56	44	3	22	7	4	2	6	6	4	9	5	2	7	7	5	1	1	1
57	44	3	22	6	4	2	8	9	6	7	5	2	10	11	7	1	1	1
58	44	3	22	4	3	2	10	10	6	5	4	2	13	13	8	1	1	1
59	44	3	27	4	3	2	13	12	8	5	4	2	16	15	10	1	1	1
60	44	3	27	4	4	2	14	15	9	5	5	2	17	19	11	1	1	1
61	6	3	22	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0
62	6	3	46	8	4	2	3	3	2	10	5	2	4	4	3	1	1	1
63	6	3	46	7	4	2	4	4	3	9	5	2	5	5	4	1	1	1
64	6	3	46	6	4	2	8	9	6	7	5	2	10	11	7	1	1	1
65	6	3	46	4	3	2	11	12	8	5	4	2	14	15	10	1	1	1
66	6	3	46	4	4	2	14	15	9	5	5	2	17	19	11	1	1	1
67	6	3	44	4	5	2	18	20	9	5	6	3	22	25	11	1	1	1
68	46	3	22	8	1	1	2	0	0	10	1	1	3	0	0	1	0	0
69	46	3	22	8	4	2	4	2	2	10	5	2	5	2	2	1	1	1
70	46	3	27	8	4	2	4	2	2	10	5	2	5	3	2	1	1	1
71	46	3	22	7	4	2	6	4	2	9	5	2	8	5	3	1	1	1
72	46	3	44	7	4	2	7	5	2	9	5	2	9	6	2	1	1	1
73	46	3	6	7	4	2	9	6	2	9	5	2	11	7	2	1	1	1
74	46	3	6	6	4	2	14	9	3	7	5	2	17	11	4	1	1	1
75	46	3	6	4	4	2	22	15	6	5	5	2	27	19	7	1	1	1
76	46	3	44	4	4	2	24	18	6	5	5	2	30	23	8	1	1	1
77	11	0	0	10	0	0	10	0	0	13	0	0	12	0	0	1	0	0
78	11	0	0	10	0	0	17	0	0	13	0	0	21	0	0	1	0	0
79	11	0	0	10	0	0	21	0	0	13	0	0	26	0	0	1	0	0
80	11	0	0	10	0	0	24	0	0	13	0	0	30	0	0	1	0	0
81	11	0	0	10	0	0	26	0	0	13	0	0	33	0	0	1	0	0
82	11	0	0	10	0	0	34	0	0	13	0	0	43	0	0	1	0	0
83	70	11	0	10	4	0	38	14	0	12	5	0	47	17	0	1	1	0
84	70	11	0	10	4	0	49	14	0	12	5	0	61	18	0	1	1	0
85	72	73	0	6	2	0	6	2	0	7	3	0	7	3	0	1	1	0
86	72	10	0	6	2	0	7	8	0	7	3	0	9	10	0	1	1	0
87	72	73	0	6	2	0	8	3	0	7	3	0	10	4	0	1	1	0
88	72	73	0	6	2	0	9	3	0	7	3	0	11	4	0	1	1	0
89	72	10	0	6	2	0	10	9	0	7	3	0	12	11	0	1	1	0
90	72	10	0	6	2	0	14	10	0	7	3	0	17	12	0	1	1	0
91	72	73	0	6	2	0	14	6	0	7	3	0	17	7	0	1	1	0
92	72	73	0	6	2	0	15	6	0	7	3	0	19	8	0	1	1	0
93	72	73	0	6	2	0	19	8	0	7	3	0	24	10	0	1	1	0
94	71	0	0	8	0	0	4	0	0	10	0	0	5	0	0	1	0	0
95	71	0	0	8	0	0	8	0	0	10	0	0	10	0	0	1	0	0
96	71	0	0	8	0	0	12	0	0	10	0	0	15	0	0	1	0	0
97	71	0	0	8	0	0	14	0	0	10	0	0	17	0	0	1	0	0
98	71	0	0	8	0	0	16	0	0	10	0	0	20	0	0	1	0	0
99	71	0	0	8	0	0	18	0	0	10	0	0	23	0	0	1	0	0
100	71	0	0	8	0	0	22	0	0	10	0	0	27	0	0	1	0	0
101	71	0	0	8	0	0	25	0	0	10	0	0	31	0	0	1	0	0
102	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
103	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
104	3	0	0	8	0	0	2	0	0	10	0	0	2	0	0	1	0	0
105	3	0	0	8	0	0	2	0	0	10	0	0	2	0	0	1	0	0
106	3	0	0	8	0	0	2	0	0	10	0	0	3	0	0	1	0	0
107	3	0	0	8	0	0	2	0	0	10	0	0	3	0	0	1	0	0
108	3	0	0	8	0	0	2	0	0	10	0	0	3	0	0	1	0	0
109	3	0	0	8	0	0	2	0	0	10	0	0	3	0	0	1	0	0
110	3	0	0	6	0	0	6	0	0	7	0	0	8	0	0	1	0	0
111	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
112	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
113	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
114	19	3	22	8	1	1	2	0	0	10	1	1	3	0	0	1	0	0
115	19	3	22	8	4	2	5	3	2	10	5	2	6	4	3	1	1	1
116	19	3	22	7	4	2	6	4	2	9	5	2	8	5	3	1	1	1
117	19	3	27	7	4	2	7	4	2	9	5	2	9	5	3	1	1	1
118	19	3	45	7	4	2	10	6	4	9	5	2	12	7	5	1	1	1
119	19	3	22	6	4	2	10	6	4	7	5	2	13	8	5	1	1	1
120	19	3	45	6	4	2	13	8	5	7	5	2	16	10	6	1	1	1
121	19	3	22	4	3	2	18	11	7	5	4	2	23	14	9	1	1	1
122	19	3	22	4	4	2	22	15	9	5	5	2	27	19	11	1	1	1
123	19	3	22	4	4	2	24	18	10	5	5	2	30	23	12	1	1	1
124	19	3	27	4	4	2	26	22	13	5	5	3	33	28	16	1	1	1
125	10	72	0	6	2	0	19	2	0	7	3	0	24	3	0	1	1	0
126	10	73	0	6	5	0	19	0	0	7	6	0	24	0	0	1	0	0
127	10	73	0	6	2	0	20	2	0	7	3	0	25	3	0	1	1	0
128	10	72	0	6	2	0	21	3	0	7	3	0	26	4	0	1	1	0
129	10	72	0	6	2	0	22	3	0	7	3	0	27	4	0	1	1	0
130	10	73	0	6	2	0	23	5	0	7	3	0	29	6	0	1	1	0
131	10	72	0	6	2	0	24	6	0	7	3	0	30	7	0	1	1	0
132	10	73	0	6	2	0	24	6	0	7	3	0	31	8	0	1	1	0
133	22	3	45	8	1	1	3	0	0	10	1	1	4	0	0	1	0	0
134	22	3	46	8	1	1	3	0	0	10	1	1	4	0	0	1	0	0
135	22	3	46	8	4	1	3	2	0	10	5	1	4	2	0	1	1	0
136	22	3	27	8	4	1	3	2	0	10	5	1	4	2	0	1	1	0
137	22	3	45	8	4	2	5	2	2	10	5	2	6	3	2	1	1	1
138	22	3	45	7	4	2	6	3	2	9	5	2	7	4	3	1	1	1
139	22	3	27	7	4	2	7	4	2	9	5	2	9	5	3	1	1	1
140	22	3	27	6	4	2	13	8	5	7	5	2	16	10	6	1	1	1
141	22	3	45	5	4	2	14	9	6	6	5	2	17	11	7	1	1	1
142	22	3	27	4	3	2	17	10	7	5	4	2	21	13	9	1	1	1
143	22	3	27	4	4	2	22	15	9	5	5	2	27	19	11	1	1	1
144	22	3	27	4	4	2	24	18	10	5	5	2	30	23	12	1	1	1
145	27	3	22	4	4	2	26	22	13	5	5	3	33	28	16	1	1	1
146	45	3	22	8	1	1	2	0	0	10	1	1	3	0	0	1	0	0
147	45	3	22	8	4	2	4	2	2	10	5	2	5	2	2	1	1	1
148	45	3	27	8	4	2	4	2	2	10	5	2	5	3	2	1	1	1
149	45	3	19	8	4	2	5	2	2	10	5	2	6	3	2	1	1	1
150	45	3	27	8	4	2	6	3	2	10	5	2	7	4	3	1	1	1
151	45	3	0	7	4	0	7	4	0	9	5	0	9	5	0	1	1	0
152	45	3	44	7	4	2	8	5	2	9	5	2	10	6	2	1	1	1
153	45	3	22	6	4	2	10	6	4	7	5	2	12	8	5	1	1	1
154	45	3	22	4	3	2	14	9	6	5	4	2	18	11	7	1	1	1
155	45	3	22	4	3	2	21	12	8	5	4	2	26	15	10	1	1	1
156	45	3	22	4	4	2	22	15	9	5	5	2	27	19	11	1	1	1
157	45	3	44	4	4	2	24	18	6	5	5	2	30	23	8	1	1	1
158	70	0	0	12	0	0	8	0	0	15	0	0	10	0	0	1	0	0
159	70	0	0	12	0	0	12	0	0	15	0	0	15	0	0	1	0	0
160	70	0	0	12	0	0	16	0	0	15	0	0	20	0	0	1	0	0
161	70	0	0	12	0	0	20	0	0	15	0	0	25	0	0	1	0	0
162	70	0	0	12	0	0	24	0	0	15	0	0	30	0	0	1	0	0
163	70	0	0	12	0	0	32	0	0	15	0	0	40	0	0	1	0	0
164	73	0	0	6	0	0	6	0	0	7	0	0	7	0	0	1	0	0
165	73	10	0	6	2	0	6	8	0	7	3	0	7	10	0	1	1	0
166	73	72	0	6	2	0	6	2	0	7	3	0	8	3	0	1	1	0
167	73	72	0	6	2	0	8	3	0	7	3	0	10	4	0	1	1	0
168	73	10	0	6	2	0	10	9	0	7	3	0	12	11	0	1	1	0
169	73	10	0	6	2	0	11	9	0	7	3	0	14	11	0	1	1	0
170	73	72	0	6	2	0	13	5	0	7	3	0	16	6	0	1	1	0
171	73	10	0	6	2	0	15	10	0	7	3	0	19	12	0	1	1	0
172	73	10	0	6	2	0	22	10	0	7	3	0	28	12	0	1	1	0
173	27	3	22	8	1	1	2	0	0	10	1	1	3	0	0	1	0	0
174	27	3	44	8	4	1	5	2	0	10	5	1	6	3	0	1	1	0
175	27	3	22	7	4	2	6	4	2	9	5	2	8	5	3	1	1	1
176	27	3	44	7	4	2	8	5	2	9	5	2	10	6	2	1	1	1
177	27	3	22	6	4	2	10	6	4	7	5	2	13	8	5	1	1	1
178	27	3	22	4	3	2	19	11	8	5	4	2	24	14	10	1	1	1
179	27	3	22	4	4	2	22	15	9	5	5	2	27	19	11	1	1	1
180	27	3	68	4	4	2	14	9	0	4	4	2	14	9	0	1	1	0
181	45	3	68	4	4	3	22	15	0	4	4	3	22	15	0	1	1	0
182	46	3	68	4	4	3	22	15	0	4	4	3	22	15	0	1	1	0
183	22	3	68	4	4	2	20	12	0	4	4	2	20	12	0	1	1	0
184	6	3	68	4	4	2	5	6	0	4	4	2	5	6	0	1	1	0
185	3	0	68	4	0	1	3	0	0	4	0	1	3	0	0	1	0	0
186	3	0	68	4	0	1	10	0	0	4	0	1	10	0	0	1	0	0
187	46	3	68	4	4	2	12	7	0	4	4	2	12	7	0	1	1	0
188	44	3	68	4	4	2	4	5	0	4	4	2	4	5	0	1	1	0
189	27	3	68	4	4	3	21	13	0	4	4	3	21	13	0	1	1	0
190	3	0	68	4	0	2	18	0	0	4	0	2	18	0	0	1	0	0
191	3	0	68	4	0	2	13	0	0	4	0	2	13	0	0	1	0	0
192	72	71	69	6	8	2	24	38	0	7	10	2	30	48	0	1	1	0
193	6	3	46	4	4	2	19	26	11	5	5	2	24	33	14	1	1	1
194	6	3	44	4	4	2	21	27	9	5	5	2	26	34	11	1	1	1
195	6	3	46	4	5	2	24	30	13	5	6	3	30	37	16	1	1	1
196	46	3	22	4	4	2	27	24	11	5	5	2	34	30	14	1	1	1
197	46	3	27	4	4	2	29	26	11	5	5	2	36	33	14	1	1	1
198	46	3	22	4	4	2	30	28	12	5	5	2	37	35	15	1	1	1
199	46	3	44	5	5	2	32	30	10	6	6	3	40	37	13	1	1	1
200	19	3	27	4	4	2	30	27	13	5	5	3	37	34	16	1	1	1
201	19	3	22	4	4	2	28	26	11	5	5	2	35	33	14	1	1	1
202	19	3	22	4	4	2	30	28	12	5	5	2	37	35	15	1	1	1
203	19	3	27	5	5	2	32	30	14	6	6	3	40	37	17	1	1	1
204	44	3	19	4	4	2	18	26	11	5	5	2	23	32	14	1	1	1
205	44	3	45	4	4	2	24	28	12	5	5	2	30	35	15	1	1	1
206	22	3	27	4	4	2	29	26	11	5	5	2	36	33	14	1	1	1
207	27	3	22	4	4	2	30	27	14	5	5	3	37	34	18	1	1	1
208	22	3	44	5	5	2	32	30	10	6	6	3	40	37	13	1	1	1
209	45	3	27	4	4	2	28	25	12	5	5	2	35	31	15	1	1	1
210	45	3	44	4	4	2	26	22	8	5	5	2	33	27	10	1	1	1
211	45	3	44	4	4	2	30	28	10	5	5	2	38	35	12	1	1	1
212	11	70	0	10	4	0	38	22	0	13	5	0	48	28	0	1	1	0
213	71	70	0	10	4	0	54	23	0	12	5	0	68	29	0	1	1	0
214	70	11	0	10	4	0	60	15	0	12	5	0	75	19	0	1	1	0
215	71	11	0	10	4	0	58	15	0	12	5	0	73	19	0	1	1	0
216	11	71	0	12	4	0	40	25	0	15	5	0	50	31	0	1	1	0
217	73	10	0	6	3	0	26	13	0	7	4	0	32	16	0	1	1	0
218	72	73	0	6	2	0	26	10	0	7	3	0	32	13	0	1	1	0
219	10	73	0	6	2	0	30	11	0	7	3	0	38	14	0	1	1	0
220	73	72	0	6	2	0	29	10	0	7	3	0	36	13	0	1	1	0
221	72	10	0	6	3	0	30	15	0	7	4	0	37	19	0	1	1	0
222	6	3	68	4	4	3	19	26	0	4	4	3	19	26	0	1	1	0
223	45	3	68	4	4	3	28	26	0	4	4	3	28	26	0	1	1	0
224	46	3	68	4	4	3	28	26	0	4	4	3	28	26	0	1	1	0
225	22	3	68	4	4	3	28	26	0	4	4	3	28	26	0	1	1	0
226	44	3	68	4	4	3	19	26	0	4	4	3	19	26	0	1	1	0
227	19	3	68	4	4	3	28	26	0	4	4	3	28	26	0	1	1	0
228	1	0	0	16	0	0	84	0	0	20	0	0	105	0	0	1	0	0
229	2	0	0	16	0	0	84	0	0	20	0	0	105	0	0	1	0	0
230	3	0	0	16	0	0	82	0	0	20	0	0	103	0	0	1	0	0
231	4	0	0	16	0	0	84	0	0	20	0	0	105	0	0	1	0	0
232	5	0	0	16	0	0	84	0	0	20	0	0	105	0	0	1	0	0
233	22	3	44	2	1	1	0	0	0	3	1	1	0	0	0	0	0	0
234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	51	68	0	1	4	0	0	0	0	2	5	0	0	0	0	0	0	0
271	51	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0
272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280	57	0	0	15	0	0	0	0	0	20	0	0	0	0	0	0	0	0
281	60	0	0	15	0	0	0	0	0	20	0	0	0	0	0	0	0	0
282	61	0	0	15	0	0	0	0	0	20	0	0	0	0	0	0	0	0
283	62	0	0	15	0	0	0	0	0	20	0	0	0	0	0	0	0	0
284	63	0	0	15	0	0	0	0	0	20	0	0	0	0	0	0	0	0
285	64	0	0	15	0	0	0	0	0	20	0	0	0	0	0	0	0	0
286	65	0	0	15	0	0	0	0	0	20	0	0	0	0	0	0	0	0
287	66	0	0	15	0	0	0	0	0	20	0	0	0	0	0	0	0	0
288	57	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0
289	60	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0
290	61	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0
291	62	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0
292	63	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0
293	64	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0
294	65	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0
295	66	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0
296	69	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
297	68	0	0	30	0	0	0	0	0	30	0	0	0	0	0	0	0	0
298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
