48	2	5	0	0	0	0	0	0	0	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	2	5	5528	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	2	5	5528	0	0	0	0	0	0	30	30	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	2	5	1606	1616	9196	0	0	0	0	48	48	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
52	2	5	5114	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	2	5	5114	0	0	0	0	0	0	32	32	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	2	5	1616	1613	9196	0	0	0	0	52	52	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
55	2	5	5114	0	0	0	0	0	0	14	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	2	5	5114	0	0	0	0	0	0	34	34	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2	5	1613	1621	1771	0	0	0	0	56	56	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
58	2	5	5116	0	0	0	0	0	0	14	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	2	5	5116	0	0	0	0	0	0	36	36	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	2	5	1636	5566	0	0	0	0	0	60	60	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	3	5	5107	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	3	5	5107	0	0	0	0	0	0	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	3	5	0	0	0	0	0	0	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	3	5	5106	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	3	5	5106	0	0	0	0	0	0	8	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	3	5	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	3	5	5106	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	3	5	5106	0	0	0	0	0	0	10	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	3	5	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	3	5	5111	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	3	5	5111	0	0	0	0	0	0	11	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	3	5	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	3	5	5111	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	3	5	5111	0	0	0	0	0	0	12	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	3	5	0	0	0	0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	3	5	5528	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	3	5	5528	0	0	0	0	0	0	13	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	3	5	0	0	0	0	0	0	0	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	3	5	5528	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	3	5	5528	0	0	0	0	0	0	30	30	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	3	5	2225	2667	0	0	0	0	0	48	48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	3	5	5114	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	3	5	5114	0	0	0	0	0	0	32	32	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	3	5	2667	2232	3021	0	0	0	0	52	52	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
85	3	5	5114	0	0	0	0	0	0	14	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	3	5	5114	0	0	0	0	0	0	34	34	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	3	5	2227	2259	0	0	0	0	0	56	56	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	3	5	5116	0	0	0	0	0	0	14	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	3	5	5116	0	0	0	0	0	0	36	36	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	3	5	3059	5437	0	0	0	0	0	60	60	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	4	2	5106	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	4	2	5106	0	0	0	0	0	0	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	4	2	0	0	0	0	0	0	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	4	2	5106	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	4	2	5106	0	0	0	0	0	0	8	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	4	2	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	4	2	5110	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	4	2	5110	0	0	0	0	0	0	10	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	4	2	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	4	2	5110	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	4	2	5110	0	0	0	0	0	0	11	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	4	2	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	4	2	5113	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	4	2	5113	0	0	0	0	0	0	12	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	4	2	0	0	0	0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	4	2	5113	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	4	2	5113	0	0	0	0	0	0	13	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	4	2	0	0	0	0	0	0	0	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	4	2	5114	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	4	2	5114	0	0	0	0	0	0	30	30	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	4	2	2068	0	0	0	0	0	0	48	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	4	2	5114	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	4	2	5114	0	0	0	0	0	0	32	32	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	4	2	2068	0	0	0	0	0	0	52	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	4	2	5115	0	0	0	0	0	0	14	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	4	2	5115	0	0	0	0	0	0	34	34	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	4	2	1701	0	0	0	0	0	0	56	56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	4	2	5115	0	0	0	0	0	0	14	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
119	4	2	5115	0	0	0	0	0	0	36	36	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	4	2	1701	5206	0	0	0	0	0	60	60	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	6	4	5341	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	6	4	5341	0	0	0	0	0	0	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	6	4	0	0	0	0	0	0	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	6	4	5341	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	6	4	5341	0	0	0	0	0	0	8	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	6	4	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127	6	4	5343	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	6	4	5343	0	0	0	0	0	0	10	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	6	4	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	6	4	5343	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	6	4	5343	0	0	0	0	0	0	11	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	6	4	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	6	4	5345	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	6	4	5345	0	0	0	0	0	0	12	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135	6	4	0	0	0	0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	6	4	5345	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	6	4	5345	0	0	0	0	0	0	13	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138	6	4	0	0	0	0	0	0	0	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	6	4	5346	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	6	4	5346	0	0	0	0	0	0	30	30	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	6	4	3961	3009	2998	0	0	0	0	48	48	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
142	6	4	5346	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143	6	4	5346	0	0	0	0	0	0	32	32	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	6	4	2998	3012	2657	0	0	0	0	52	52	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
145	6	4	5347	0	0	0	0	0	0	14	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	6	4	5347	0	0	0	0	0	0	34	34	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	6	4	3342	3098	2702	0	0	0	0	56	56	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
148	6	4	5347	0	0	0	0	0	0	14	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	6	4	5347	0	0	0	0	0	0	36	36	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	6	4	2759	3108	0	0	0	0	0	60	60	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	5	4	5291	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	5	4	5291	0	0	0	0	0	0	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	5	4	0	0	0	0	0	0	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	5	4	5292	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	5	4	5292	0	0	0	0	0	0	8	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	5	4	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	5	4	5292	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	5	4	5292	0	0	0	0	0	0	10	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	5	4	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	5	4	5296	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	5	4	5296	0	0	0	0	0	0	11	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	5	4	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	5	4	5296	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	5	4	5296	0	0	0	0	0	0	12	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	5	4	0	0	0	0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	5	4	5300	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	5	4	5300	0	0	0	0	0	0	13	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	5	4	0	0	0	0	0	0	0	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	5	4	5303	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	5	4	5303	0	0	0	0	0	0	30	30	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	5	4	3971	3964	0	0	0	0	0	48	48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	5	4	5303	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	5	4	5303	0	0	0	0	0	0	32	32	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	5	4	3964	3602	3830	0	0	0	0	52	52	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
175	5	4	5306	0	0	0	0	0	0	14	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	5	4	5306	0	0	0	0	0	0	34	34	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	5	4	3830	5314	5313	0	0	0	0	56	56	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
178	5	4	5310	0	0	0	0	0	0	14	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179	5	4	5310	0	0	0	0	0	0	36	36	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	5	4	5314	5313	5567	0	0	0	0	60	60	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
181	7	6	5268	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	7	6	5268	0	0	0	0	0	0	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	7	6	0	0	0	0	0	0	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	7	6	5268	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	7	6	5268	0	0	0	0	0	0	8	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	7	6	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	7	6	5268	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	7	6	5268	0	0	0	0	0	0	10	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	7	6	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	7	6	5269	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	7	6	5269	0	0	0	0	0	0	11	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192	7	6	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	7	6	5269	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	7	6	5269	0	0	0	0	0	0	12	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	7	6	0	0	0	0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	7	6	5270	0	0	0	0	0	0	5	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	7	6	5270	0	0	0	0	0	0	13	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198	7	6	0	0	0	0	0	0	0	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199	7	6	5270	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	7	6	5270	0	0	0	0	0	0	30	30	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	7	6	2158	0	0	0	0	0	0	48	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	7	6	5271	0	0	0	0	0	0	12	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	7	6	5271	0	0	0	0	0	0	32	32	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	7	6	2158	0	0	0	0	0	0	52	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	7	6	5558	0	0	0	0	0	0	14	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	7	6	5558	0	0	0	0	0	0	34	34	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	7	6	2158	0	0	0	0	0	0	56	56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	7	6	5272	0	0	0	0	0	0	14	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	7	6	5272	0	0	0	0	0	0	36	36	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	7	6	5569	5537	9374	0	0	0	0	60	60	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
211	2	7	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212	2	7	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213	2	7	0	0	0	0	0	0	0	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214	2	7	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215	2	7	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216	2	7	0	0	0	0	0	0	0	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217	2	7	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218	2	7	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219	2	7	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	2	7	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	2	7	0	0	0	0	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	2	7	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223	2	7	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	2	7	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225	2	7	0	0	0	0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226	2	7	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	2	7	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
228	2	7	0	0	0	0	0	0	0	44	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	2	7	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	2	7	0	0	0	0	0	0	0	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	2	7	0	0	0	0	0	0	0	48	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232	2	7	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	2	7	0	0	0	0	0	0	0	32	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234	2	7	0	0	0	0	0	0	0	52	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235	2	7	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	2	7	0	0	0	0	0	0	0	34	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	2	7	0	0	0	0	0	0	0	56	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	2	7	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	2	7	0	0	0	0	0	0	0	36	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	2	7	0	0	0	0	0	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	1996	1958	1959	2219	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	1820	1821	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	1891	1892	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	1602	1603	2226	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	1681	1682	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
