303	1.5	0	0	159	0	0	0	4	0	0	0	0	7
304	1	0	0	145	0	0	0	4	0	0	0	0	7
305	2	852271	0	265	0	0	0	4	0	0	0	0	7
306	1	852033	0	78	0	0	0	4	0	0	0	0	7
307	1.5	0	0	4	0	307	0	6	2	0	0	0	7
308	1.5	0	0	4	0	308	0	6	2	0	0	0	7
309	1.1	0	0	0	46	378	0	4	0	0	0	0	7
310	1.1	0	0	0	47	375	0	4	0	0	0	0	7
311	1	852337	0	0	48	375	0	4	0	0	0	0	7
312	1.5	852191	0	280	0	0	0	4	0	0	0	0	7
313	1	852062	0	126	0	0	0	4	0	0	0	0	7
314	1	0	0	190	0	0	0	4	0	0	0	0	7
315	1	852546	0	0	49	386	0	4	0	0	0	0	7
316	1	0	0	0	50	387	0	4	0	0	0	0	7
317	1	852114	0	0	51	388	0	4	0	0	0	0	7
318	1	852115	0	0	52	389	0	4	0	0	0	0	7
319	1.1	0	0	0	53	390	0	4	0	0	0	0	7
320	1.5	852435	0	198	0	0	0	4	0	0	0	0	7
321	2	853079	0	198	0	0	0	4	0	0	0	0	7
322	1	852142	0	138	0	0	0	4	0	0	0	0	7
323	0.5	0	0	138	0	0	0	4	0	0	0	0	7
324	1.5	851996	0	279	0	0	0	4	0	0	0	0	7
325	1.6	852133	0	149	0	0	0	4	0	0	0	0	7
326	1.6	852047	0	148	0	0	0	4	0	0	0	0	7
327	2	852523	0	101	0	0	0	4	0	0	0	0	7
328	1.5	852138	0	5	0	312	0	8	0	0	0	0	7
329	1.5	852066	0	5	0	313	0	8	0	0	0	0	7
330	1.5	0	0	5	0	315	0	8	0	0	0	0	7
331	1.5	852067	0	5	0	314	0	8	0	0	0	0	7
332	2	0	0	5	0	314	0	8	0	0	0	0	7
333	1	852535	0	9	0	337	0	4	0	0	0	0	7
334	1	852527	0	9	0	341	0	4	0	0	0	0	7
335	1	0	0	9	0	339	0	4	0	0	0	0	7
336	1	0	0	9	0	340	0	4	0	0	0	0	7
337	1.5	0	0	9	0	337	0	4	0	0	0	0	7
338	1.5	852064	0	287	0	0	0	4	0	0	0	0	7
339	1.5	852048	0	173	0	0	0	4	0	0	0	0	7
340	1.5	0	0	174	0	0	0	4	0	0	0	0	7
341	2	852050	0	130	0	0	0	4	0	0	0	0	7
342	2	0	0	264	0	0	0	4	0	0	0	0	7
343	1	0	0	10	0	342	0	4	0	0	0	0	7
344	1	0	0	10	0	343	0	4	0	0	0	0	7
345	1	852270	0	10	0	344	0	4	0	0	0	0	7
346	1	0	0	10	0	345	0	4	0	0	0	0	7
347	2	852063	0	24	0	0	0	4	0	0	0	0	7
348	1	852001	0	0	54	391	0	4	0	0	0	0	7
349	1	852029	0	0	55	392	0	4	0	0	0	0	7
350	1.1	0	0	0	56	393	0	4	0	0	0	0	7
351	2	852049	0	26	0	0	0	4	0	0	0	0	7
352	1	852059	0	0	57	394	0	4	0	0	0	0	7
353	1	852061	0	0	58	395	0	4	0	0	0	0	7
354	1	0	0	0	59	396	0	4	0	0	0	0	7
355	1.1	852011	0	0	60	398	0	4	0	0	0	0	7
356	2	852120	0	268	0	0	0	4	0	0	0	0	7
357	1	852070	0	238	0	0	0	4	0	0	0	0	7
358	1	852419	0	95	0	0	0	4	0	0	0	0	7
359	1.5	0	0	3	0	300	0	7	1	0	0	0	7
360	1.5	0	0	3	0	301	0	7	1	0	0	0	7
361	1.5	0	0	3	0	303	0	7	1	0	0	0	7
362	1.5	0	0	14	0	360	0	4	0	0	0	0	7
363	1	852253	0	0	61	399	0	4	0	0	0	0	7
364	1	852775	0	0	62	400	0	4	0	0	0	0	7
365	1	0	0	0	63	401	0	4	0	0	0	0	7
366	1.1	0	0	0	64	402	0	4	0	0	0	0	7
367	1	0	0	0	65	403	0	4	0	0	0	0	7
368	1	0	0	0	66	404	0	4	0	0	0	0	7
369	1	0	0	0	67	405	0	4	0	0	0	0	7
370	1.1	0	0	0	68	404	0	4	0	0	0	0	7
371	1	0	0	242	0	0	0	4	0	0	0	0	7
372	1	852774	0	0	69	407	0	4	0	0	0	0	7
373	1	0	0	0	70	408	0	4	0	0	0	0	7
374	1	0	0	0	71	409	0	4	0	0	0	0	7
375	1.1	0	0	0	72	410	0	4	0	0	0	0	7
376	1.3	0	0	12	0	355	0	11	0	0	0	0	7
377	1	0	0	228	0	0	0	4	0	0	0	0	7
378	1	0	0	253	0	662	0	4	0	0	0	0	7
379	1	0	0	481	0	0	0	4	0	0	2	0	1
380	1	0	0	0	73	95	0	0	0	0	0	0	7
381	1	0	0	0	74	95	0	0	0	0	0	0	7
382	1	852054	0	355	0	0	0	4	0	0	0	0	7
383	1	852161	0	356	0	0	0	4	0	0	0	0	7
384	1	852146	0	358	0	0	0	4	0	0	0	0	7
385	1	852058	0	359	0	0	0	4	0	0	0	0	7
386	1	852942	0	360	0	0	0	4	0	0	0	0	7
387	1	852375	0	362	0	0	0	4	0	0	0	0	7
388	1	0	0	363	0	0	0	4	0	0	0	0	7
389	1	852055	0	364	0	0	0	4	0	0	0	0	7
390	1	0	0	365	0	0	0	4	0	0	0	0	7
391	1	0	0	366	0	0	0	4	0	0	0	0	7
392	1	0	0	367	0	0	0	4	0	0	0	0	7
393	1	0	0	371	0	0	0	4	0	0	0	0	7
394	1	0	0	372	0	0	0	4	0	0	0	0	7
395	1	852165	0	373	0	0	0	4	0	0	0	0	7
396	1	0	0	376	0	0	0	4	0	0	0	0	7
397	1	852305	0	374	0	0	0	4	0	0	0	0	7
398	1	852781	0	377	0	0	0	4	0	0	0	0	7
399	1	0	0	378	0	0	0	4	0	0	0	0	7
400	1	0	0	19	0	431	0	4	0	0	0	0	7
401	1	0	0	480	0	0	0	4	0	0	2	0	5
402	1	0	0	292	0	0	0	4	0	0	0	0	7
403	1.5	852178	0	41	0	0	0	4	0	0	0	0	7
404	1.5	0	0	202	0	0	0	4	0	0	0	0	7
405	1.5	0	0	203	0	0	0	4	0	0	0	0	7
406	1.5	0	0	204	0	0	0	4	0	0	0	0	7
407	1.5	0	0	205	0	0	0	4	0	0	0	0	7
408	1.5	0	0	206	0	0	0	4	0	0	0	0	7
409	1.5	0	0	4	0	309	0	6	2	0	0	0	7
410	1	0	0	480	0	0	0	4	0	0	2	0	5
411	1.5	0	0	65	0	0	0	4	0	6	0	0	7
412	1.3	0	0	0	53	459	0	4	0	0	0	0	7
413	1.3	0	0	0	282	458	0	4	0	6	0	0	7
414	1.2	0	0	164	0	0	0	4	0	0	0	0	7
415	0.6	0	0	164	0	0	0	4	0	0	0	0	7
416	1.3	0	586	0	282	458	0	4	0	6	0	0	7
417	2	0	0	9	0	338	0	4	0	2	0	0	7
418	1.5	0	0	9	0	339	0	4	0	0	0	0	7
419	1	0	0	480	0	0	0	4	0	0	0	0	3
420	1	0	545	6	0	591	0	0	0	0	0	0	7
421	1	0	546	6	0	591	0	0	0	0	0	0	7
422	1	0	547	6	0	461	0	0	0	0	0	0	7
423	1.6	0	0	155	0	0	0	4	0	6	0	0	7
424	0.6	0	0	154	0	0	0	4	0	0	0	0	7
425	0.6	0	0	156	0	0	0	4	0	0	0	0	7
426	0.6	0	0	157	0	0	0	4	0	0	0	0	7
427	1.6	0	0	151	0	0	0	4	0	6	0	0	7
428	1.4	0	0	230	0	0	0	4	0	2	0	0	7
429	1.4	0	0	230	0	0	0	5	0	2	0	0	7
430	1	0	0	480	0	0	0	4	0	0	0	0	7
431	0.8	852039	0	156	0	0	0	4	0	0	0	0	7
432	0.7	852035	0	192	0	0	0	4	0	0	0	0	7
433	1	0	0	481	0	0	0	0	0	0	2	0	0
434	1	0	0	480	0	0	0	4	0	0	2	0	5
435	1	0	0	0	80	0	0	0	0	0	0	0	7
436	1	0	0	0	81	462	0	4	0	0	0	0	7
437	1	0	0	0	82	463	0	4	0	0	0	0	7
438	1	0	0	0	83	465	7618	4	0	0	0	0	7
439	1	0	245	0	84	0	0	0	0	0	0	0	7
440	1	0	250	0	85	488	0	0	0	0	0	0	7
441	1	0	0	0	86	95	0	0	0	0	0	0	7
442	1	0	0	0	87	95	0	0	0	0	0	0	7
443	1	0	266	0	88	95	0	0	0	0	0	0	7
444	1	0	267	0	89	95	0	0	0	0	0	0	7
445	1	0	0	0	90	491	0	0	0	0	0	0	7
446	1	0	278	0	91	491	0	0	0	0	0	0	7
447	1	0	269	0	92	95	0	0	0	0	0	0	7
448	1	0	270	0	93	60	0	0	0	0	0	0	7
449	1	0	263	0	94	95	0	0	0	0	0	0	7
450	1	0	271	0	95	95	0	0	0	0	0	0	7
451	1	0	0	0	96	42	0	0	0	0	0	0	7
452	1	0	264	0	97	492	0	0	0	0	0	0	7
453	1	0	0	0	98	95	0	0	0	0	0	0	7
454	1	0	265	0	99	54	0	0	0	0	0	0	7
455	1	0	272	0	100	95	0	0	0	0	0	0	7
456	1	0	273	0	101	95	0	0	0	0	0	0	7
457	1	0	274	0	102	95	0	0	0	0	0	0	7
458	1	0	275	0	103	95	0	0	0	0	0	0	7
459	1	0	276	0	104	95	0	0	0	0	0	0	7
460	1	0	0	0	105	95	0	0	0	0	0	0	7
461	1	590287	279	0	106	95	0	0	0	0	0	0	7
462	1	590288	279	0	107	95	0	0	0	0	0	0	7
463	1	0	261	0	108	95	0	0	0	0	0	0	7
464	1	0	268	0	109	95	0	0	0	0	0	0	7
465	1	0	284	0	110	489	0	0	0	0	0	0	7
466	1	590289	279	0	111	95	0	0	0	0	0	0	7
467	1	590291	279	0	112	95	0	0	0	0	0	0	7
468	1	590292	279	0	113	95	0	0	0	0	0	0	7
469	1	0	290	0	94	95	0	0	0	0	0	0	7
470	1	0	0	0	115	0	0	0	0	0	0	0	7
471	2.5	0	0	81	0	0	3114	4	0	1	0	0	7
472	1	0	0	453	0	0	0	0	0	8	2	0	6
473	1	589847	0	121	0	422	0	4	0	0	3	0	7
474	1	0	0	162	0	0	0	4	0	0	0	0	7
475	1	0	0	79	0	0	0	4	0	0	0	0	7
476	1	0	0	35	0	0	0	4	0	0	0	0	7
477	1	0	0	0	48	375	0	4	0	0	0	0	7
478	1	0	0	0	151	378	0	4	0	0	0	0	7
479	1	0	0	7	0	327	0	4	0	0	0	0	7
